,question,business,answer,similarity,execution_time_in_sec
1160,Do they pull you onstage?,Absinthe,Do not watch this show with your parents --- awkward!!,0.7815025432993261,0.19227075576782227
1161,Do they pull you onstage?,Absinthe,"Don't bring your parents, but go see this!",0.7782235719438565,0.19227075576782227
1162,Do they pull you onstage?,Absinthe,"If you relate to them, please don't see the show and let open-minded people watch it in peace",0.7422361264978126,0.19227075576782227
1163,Do they pull you onstage?,Absinthe,"If you can leave your 'PC' hat at home, then this show is a must see!!",0.7242440653601026,0.19227075576782227
1164,Do they pull you onstage?,Absinthe,"(If you don't have a sense of humor, don't come here)",0.7206208545327569,0.19227075576782227
1165,Do they really allow only one groupon per table?,Bacchanal Buffet,You only save $1 per person so don't kill yourself trying to get one if you don't already have one.,0.821665537799834,0.39992499351501465
1166,Do they really allow only one groupon per table?,Bacchanal Buffet,Don't get too excited about getting the text for your table.,0.7878857406240191,0.39992499351501465
1167,Do they really allow only one groupon per table?,Bacchanal Buffet,Make sure everyone in your group is present at the queue below they allow you in.,0.7833272888174148,0.39992499351501465
1168,Do they really allow only one groupon per table?,Bacchanal Buffet,"Show your Totally Rewards card to get $1 off per person (if you don't have one, walk to the desk and get a comp one during you hour+ wait).",0.781072993068179,0.39992499351501465
1169,Do they really allow only one groupon per table?,Bacchanal Buffet,You can pay $20 to get in the express line which you might want to do if you don't have the patience to wait in line,0.7793636015443012,0.39992499351501465
1170,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,Macarons and king crab legs don't come in until dinner time on Fridays.,0.7754314708813208,0.1844649314880371
1171,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,If you plan to have dinner and don't want the hassle to wait for a couple of hours in line then go on the weeknights instead of the weekends.,0.7370418957768773,0.1844649314880371
1172,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,"Tip: If you're like me and won't eat cold crab, put your plate on the counter at the crab station and they'll fill it up with steaming hot crab legs ;-)",0.7366846971436106,0.1844649314880371
1173,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,All the Snow Crab you can eat,0.7324887148669765,0.1844649314880371
1174,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,"Must get the king crab legs (to make your money's worth obviously), PHO (so flavorful I couldn't believe it), truffle fries, and Thai tea gelato!",0.7249559176240311,0.1844649314880371
1175,"Do they serve King crab legs or Oyster on Chrismas Brunch?
I want to plan my holiday trips! Thank you!",Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.7824728433092835,0.4891185760498047
1176,"Do they serve King crab legs or Oyster on Chrismas Brunch?
I want to plan my holiday trips! Thank you!",Bacchanal Buffet,Go straight to the sushi and seafood line...that will definitley make you feel like you spent your money right.....definitley the best new buffett in vegas...,0.7799528529972561,0.4891185760498047
1177,"Do they serve King crab legs or Oyster on Chrismas Brunch?
I want to plan my holiday trips! Thank you!",Bacchanal Buffet,Let the waiter know if you're celebrating birthday & they'll make you birthday dessert assortment,0.7796170741767647,0.4891185760498047
1178,"Do they serve King crab legs or Oyster on Chrismas Brunch?
I want to plan my holiday trips! Thank you!",Bacchanal Buffet,Definitely not the best buffet save your money and go to Arias Buffet where the selection is better and the waitresses don't hate their lives and treat you terrible.,0.7722969482842765,0.4891185760498047
1179,"Do they serve King crab legs or Oyster on Chrismas Brunch?
I want to plan my holiday trips! Thank you!",Bacchanal Buffet,"I would eat mainly meat, seafood and dessert since you would get your money's worth.",0.771391694986516,0.4891185760498047
1180,Do they serve Smoked Salmon/Lox at dinner?,Bacchanal Buffet,Don't eat the meal before,0.7824409847423291,3.4508423805236816
1181,Do they serve Smoked Salmon/Lox at dinner?,Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.7692858208790698,3.4508423805236816
1182,Do they serve Smoked Salmon/Lox at dinner?,Bacchanal Buffet,I heard you can go at 4 pm and have the option of eating uptil dinner by paying lunch price.,0.7340211256366097,3.4508423805236816
1183,Do they serve Smoked Salmon/Lox at dinner?,Bacchanal Buffet,Come in around 230pm so you can get dinner for the lunch price.,0.7275763573117806,3.4508423805236816
1184,Do they serve Smoked Salmon/Lox at dinner?,Bacchanal Buffet,Go at 2:45 and pay $26.99 for lunch but get all the dinner food (dinner starts @ 3 & is $34.99).,0.7121746325364059,3.4508423805236816
1185,Do they serve beer?,Little Miss BBQ,Don't try and park in the parking-lot!!!,0.6986740698552995,0.2052478790283203
1186,Do they serve beer?,Little Miss BBQ,"Do not come alone, bring someone to stand in line while you wait for a parking spot!",0.6490277969895857,0.2052478790283203
1187,Do they serve beer?,Little Miss BBQ,And you will continue to stuff your self w the Pecan Pie because you can't say no to it.,0.636675646030943,0.2052478790283203
1188,Do they serve beer?,Little Miss BBQ,"So if you don't want to wait double the time, go on another day.",0.6254952964260009,0.2052478790283203
1189,Do they serve beer?,Little Miss BBQ,I can't decide if thus place was 5 stars or if I should just open up a BBQ joint and sell my product either way the place is good food is good,0.6215162696046285,0.2052478790283203
1190,Do they serve bone marrows on weeknights?,Wicked Spoon,All you can eat bone marrow?,0.8038160679558385,0.1932070255279541
1191,Do they serve bone marrows on weeknights?,Wicked Spoon,They actually run out of bone marrow?!,0.7671066655795079,0.1932070255279541
1192,Do they serve bone marrows on weeknights?,Wicked Spoon,They have bone marrow now!!,0.7515893394488704,0.1932070255279541
1193,Do they serve bone marrows on weeknights?,Wicked Spoon,Try their bone marrow and roast duck.. they have good desserts too..,0.7416972316359731,0.1932070255279541
1194,Do they serve bone marrows on weeknights?,Wicked Spoon,"Oooh, bone marrow on the menu.",0.7403065588470075,0.1932070255279541
1195,Do they serve bottomless champagne/ mimosas at this establishment?,Bacchanal Buffet,You can also mix the champagne with some of the juices they have available at the buffet.,0.7459164184268119,1.8605430126190186
1196,Do they serve bottomless champagne/ mimosas at this establishment?,Bacchanal Buffet,"If coming for champagne brunch, get the mimosa if u want or just get straight champagne and mix it with many fresh juices from the juice bar- better I think.",0.7385542475902583,1.8605430126190186
1197,Do they serve bottomless champagne/ mimosas at this establishment?,Bacchanal Buffet,Don't spend your money at this buffet!,0.7264449976830234,1.8605430126190186
1198,Do they serve bottomless champagne/ mimosas at this establishment?,Bacchanal Buffet,Don't come at 7a when they open.,0.717269572053762,1.8605430126190186
1199,Do they serve bottomless champagne/ mimosas at this establishment?,Bacchanal Buffet,And for $45 brunch with bottomless mimosas?,0.7133895977148796,1.8605430126190186
1200,Do they serve breakfast all day?,HEXX kitchen + bar,"Look out for the CNF fee and the Garlic Bread charge, they will not let you know ahead of time.",0.696435607704304,0.18677520751953125
1201,Do they serve breakfast all day?,HEXX kitchen + bar,Don't get the f'ing eggs.,0.6717951195033046,0.18677520751953125
1202,Do they serve breakfast all day?,HEXX kitchen + bar,"If you play MyVegas slots, you can use the points to get two for one cocktails.",0.663801576826,0.18677520751953125
1203,Do they serve breakfast all day?,HEXX kitchen + bar,"Pick up the Groupon and get the red sangria, you'll be glad you did.",0.6458973882174868,0.18677520751953125
1204,Do they serve breakfast all day?,HEXX kitchen + bar,Not kid friendly..  Do not visit,0.6446958847942054,0.18677520751953125
1205,Do they serve breakfast?,The Peppermill Restaurant & Fireside Lounge,They serve breakfast lunch and dinner 24/7,0.7411927479657772,0.18662071228027344
1206,Do they serve breakfast?,The Peppermill Restaurant & Fireside Lounge,"Who wouldn't love the bizarre tropical-neon-lit diner for breakfast, lunch or dinner?",0.7226377078735071,0.18662071228027344
1207,Do they serve breakfast?,The Peppermill Restaurant & Fireside Lounge,Don't come here if your not hungry,0.7196726357072647,0.18662071228027344
1208,Do they serve breakfast?,The Peppermill Restaurant & Fireside Lounge,Don't miss the drinks in the fireside lounge.,0.6997478787102588,0.18662071228027344
1209,Do they serve breakfast?,The Peppermill Restaurant & Fireside Lounge,"If you don't take off your hat, they won't serve you.",0.6824237680942297,0.18662071228027344
1210,"Do they serve crab legs all day or only
dinner time?",The Buffet at Bellagio,Upset they don't serve crab legs... Only on holidays :/,0.8506723681050516,0.18913888931274414
1211,"Do they serve crab legs all day or only
dinner time?",The Buffet at Bellagio,"Don't bother with the snow crabs,  look for the king crab legs and ask the folks at the grill to steam it for you.",0.8443777098332739,0.18913888931274414
1212,"Do they serve crab legs all day or only
dinner time?",The Buffet at Bellagio,Where else can you feast on Alaskan king crab legs for breakfast?!,0.8221432722536115,0.18913888931274414
1213,"Do they serve crab legs all day or only
dinner time?",The Buffet at Bellagio,"Apparently the crab legs aren't served till close to dinner time, around 3pm.",0.819934625174757,0.18913888931274414
1214,"Do they serve crab legs all day or only
dinner time?",The Buffet at Bellagio,"They have seafood all day, but the king crab legs come out after 3 pm",0.8187569340580986,0.18913888931274414
1215,Do they serve crab legs and prime rib for brunch?,Wicked Spoon,"Bottomless wine for $12, and they only serve crab legs for dinner.",0.805568078208204,0.20404696464538574
1216,Do they serve crab legs and prime rib for brunch?,Wicked Spoon,"Crab legs, prime rib, and famous Mac n cheese with bacon only make an appearance at dinner time.",0.794405463758665,0.20404696464538574
1217,Do they serve crab legs and prime rib for brunch?,Wicked Spoon,"if ur looking for crab legs, don't come here for lunch",0.767588175211152,0.20404696464538574
1218,Do they serve crab legs and prime rib for brunch?,Wicked Spoon,"Prime rib, Korean short ribs, shrimp cocktail, veggies my man even loved!",0.7671889704289256,0.20404696464538574
1219,Do they serve crab legs and prime rib for brunch?,Wicked Spoon,N prime rib or bone marrow for brunch.,0.7627916702707875,0.20404696464538574
1220,Do they serve crab legs at Sunday brunch?,The Buffet at Bellagio,Come at 2:30pm & pay $30 for the lunch buffet and stay for the crab legs which come out at dinner!,0.7969542241682943,0.18219351768493652
1221,Do they serve crab legs at Sunday brunch?,The Buffet at Bellagio,No crab legs at all on a weekday lunch,0.7840291188724614,0.18219351768493652
1222,Do they serve crab legs at Sunday brunch?,The Buffet at Bellagio,Upset they don't serve crab legs... Only on holidays :/,0.7832830655756878,0.18219351768493652
1223,Do they serve crab legs at Sunday brunch?,The Buffet at Bellagio,Where else can you feast on Alaskan king crab legs for breakfast?!,0.7710103205560356,0.18219351768493652
1224,Do they serve crab legs at Sunday brunch?,The Buffet at Bellagio,"Apparently the crab legs aren't served till close to dinner time, around 3pm.",0.766976718840815,0.18219351768493652
1225,Do they serve crab legs during brunch?,Wicked Spoon,"Bottomless wine for $12, and they only serve crab legs for dinner.",0.7992739143617031,0.18739771842956543
1226,Do they serve crab legs during brunch?,Wicked Spoon,Unfortunately they didn't have crab legs for today's lunch.,0.7786325354648287,0.18739771842956543
1227,Do they serve crab legs during brunch?,Wicked Spoon,"if ur looking for crab legs, don't come here for lunch",0.7777150769966408,0.18739771842956543
1228,Do they serve crab legs during brunch?,Wicked Spoon,Come in at 2pm and span your meal till after 3pm to enjoy dinner items such as crab legs!,0.7460999675016714,0.18739771842956543
1229,Do they serve crab legs during brunch?,Wicked Spoon,Maybe it's a dinner thing for them  but they didn't have crab legs on their lunch menu which was very disappointing.,0.7402514655587112,0.18739771842956543
1230,"Do they serve crab legs for Saturday brunch,  if they do, what kind?",Wicked Spoon,"if ur looking for crab legs, don't come here for lunch",0.8732873519125596,0.1832723617553711
1231,"Do they serve crab legs for Saturday brunch,  if they do, what kind?",Wicked Spoon,Maybe it's a dinner thing for them  but they didn't have crab legs on their lunch menu which was very disappointing.,0.859412438608376,0.1832723617553711
1232,"Do they serve crab legs for Saturday brunch,  if they do, what kind?",Wicked Spoon,Unfortunately they didn't have crab legs for today's lunch.,0.8544332391473065,0.1832723617553711
1233,"Do they serve crab legs for Saturday brunch,  if they do, what kind?",Wicked Spoon,I love how they cut the crab legs in half so u don't have to crack it yourself...just pull the meat out n eat,0.8500356692320307,0.1832723617553711
1234,"Do they serve crab legs for Saturday brunch,  if they do, what kind?",Wicked Spoon,"Don't get an omelete, not sure how they screwed that up.",0.8411408673605167,0.1832723617553711
1235,Do they serve crab legs for lunch and what time is lunch until?,Bacchanal Buffet,Macarons and king crab legs don't come in until dinner time on Fridays.,0.849612775980386,0.2008047103881836
1236,Do they serve crab legs for lunch and what time is lunch until?,Bacchanal Buffet,"Tip: If you're like me and won't eat cold crab, put your plate on the counter at the crab station and they'll fill it up with steaming hot crab legs ;-)",0.8121550305841317,0.2008047103881836
1237,Do they serve crab legs for lunch and what time is lunch until?,Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.8097014755233353,0.2008047103881836
1238,Do they serve crab legs for lunch and what time is lunch until?,Bacchanal Buffet,This is where you go when you can't decide what to get for breakfast and lunch.,0.8085674470284046,0.2008047103881836
1239,Do they serve crab legs for lunch and what time is lunch until?,Bacchanal Buffet,Come in around 230pm so you can get dinner for the lunch price.,0.8068283894754402,0.2008047103881836
1240,Do they serve crab legs on their morning/ brunch spread?,Bacchanal Buffet,"Tip: If you're like me and won't eat cold crab, put your plate on the counter at the crab station and they'll fill it up with steaming hot crab legs ;-)",0.7933731907402491,0.1870734691619873
1241,Do they serve crab legs on their morning/ brunch spread?,Bacchanal Buffet,Macarons and king crab legs don't come in until dinner time on Fridays.,0.7903106043641891,0.1870734691619873
1242,Do they serve crab legs on their morning/ brunch spread?,Bacchanal Buffet,One of the best part of the buffet was the fact that you can ask for your crab legs hot instead of chilled.,0.7547769388789238,0.1870734691619873
1243,Do they serve crab legs on their morning/ brunch spread?,Bacchanal Buffet,The only thing good at this buffet are the crab legs and shrimp.,0.7520118456737602,0.1870734691619873
1244,Do they serve crab legs on their morning/ brunch spread?,Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.740939111932528,0.1870734691619873
1245,Do they serve food 24/7 or just drinks?,The Peppermill Restaurant & Fireside Lounge,Don't miss the drinks in the fireside lounge.,0.7792821426611929,0.8477067947387695
1246,Do they serve food 24/7 or just drinks?,The Peppermill Restaurant & Fireside Lounge,Don't leave Vegas without trying the drinks at the fireside,0.7769339838681509,0.8477067947387695
1247,Do they serve food 24/7 or just drinks?,The Peppermill Restaurant & Fireside Lounge,Wouldn't recommend a martini but the food is ok.,0.7575097707386497,0.8477067947387695
1248,Do they serve food 24/7 or just drinks?,The Peppermill Restaurant & Fireside Lounge,Don't come here if your not hungry,0.7293928280061752,0.8477067947387695
1249,Do they serve food 24/7 or just drinks?,The Peppermill Restaurant & Fireside Lounge,Let see what they food taste like,0.7252245568362715,0.8477067947387695
1250,Do they serve hot lobster?,Bacchanal Buffet,"Tip: If you're like me and won't eat cold crab, put your plate on the counter at the crab station and they'll fill it up with steaming hot crab legs ;-)",0.7336349901436281,0.1879584789276123
1251,Do they serve hot lobster?,Bacchanal Buffet,One of the best part of the buffet was the fact that you can ask for your crab legs hot instead of chilled.,0.7194165640558559,0.1879584789276123
1252,Do they serve hot lobster?,Bacchanal Buffet,Go for the hot crab legs with butter and meats.,0.6973574082398879,0.1879584789276123
1253,Do they serve hot lobster?,Bacchanal Buffet,Don't eat the meal before,0.6951568565481209,0.1879584789276123
1254,Do they serve hot lobster?,Bacchanal Buffet,"There were no lobsters or caviar at the buffet and if you want wine, you pay for it separately.",0.6923624655260374,0.1879584789276123
1255,Do they serve prime rib during brunch on weekends?,Bacchanal Buffet,$51 for dinner on the weekends.,0.7816913493982636,0.17577719688415527
1256,Do they serve prime rib during brunch on weekends?,Bacchanal Buffet,I go for the Champagne Brunch on the weekends.,0.765592475313681,0.17577719688415527
1257,Do they serve prime rib during brunch on weekends?,Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.7626142269585561,0.17577719688415527
1258,Do they serve prime rib during brunch on weekends?,Bacchanal Buffet,$42 for lunch and $50ish for dinner on Saturdays,0.7547850598175101,0.17577719688415527
1259,Do they serve prime rib during brunch on weekends?,Bacchanal Buffet,Macarons and king crab legs don't come in until dinner time on Fridays.,0.7393480074731168,0.17577719688415527
1260,Do they serve prime rib on lunch?,Bacchanal Buffet,Don't eat the meal before,0.7488399512640873,0.19060063362121582
1261,Do they serve prime rib on lunch?,Bacchanal Buffet,Come in around 230pm so you can get dinner for the lunch price.,0.7225747849834825,0.19060063362121582
1262,Do they serve prime rib on lunch?,Bacchanal Buffet,"Prime rib, Mac and cheese, and bottomless mimosas for brunch, that's all you need!",0.7217384673393423,0.19060063362121582
1263,Do they serve prime rib on lunch?,Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.7198050138804707,0.19060063362121582
1264,Do they serve prime rib on lunch?,Bacchanal Buffet,Would pass on lunch and wait for dinner instead.,0.7106090860192407,0.19060063362121582
1265,Do they serve seafood during lunch on weekdays (like crab/shrimp?,Bacchanal Buffet,Don't eat the meal before,0.7745056011698956,4.19637393951416
1266,Do they serve seafood during lunch on weekdays (like crab/shrimp?,Bacchanal Buffet,"Skip the ""regular"" food and eat the seafood bar first, but only if you love seafood!",0.7714633546311795,4.19637393951416
1267,Do they serve seafood during lunch on weekdays (like crab/shrimp?,Bacchanal Buffet,Want to go for lunch or dinner during the holidays?,0.765252829879588,4.19637393951416
1268,Do they serve seafood during lunch on weekdays (like crab/shrimp?,Bacchanal Buffet,$42 for lunch and $50ish for dinner on Saturdays,0.7648549935403655,4.19637393951416
1269,Do they serve seafood during lunch on weekdays (like crab/shrimp?,Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.7602815682383659,4.19637393951416
1270,Do they still have Kobe beef and is it only at dinner?,The Buffet at Bellagio,It's the only buffet I know in Vegas that serves Kobe beef and the service is one of the best I have ever received.,0.8401364303483593,0.20164799690246582
1271,Do they still have Kobe beef and is it only at dinner?,The Buffet at Bellagio,No Kobe beef whn I ws here.,0.8216231244970779,0.20164799690246582
1272,Do they still have Kobe beef and is it only at dinner?,The Buffet at Bellagio,Dinner on Friday is the way to go if you like seafood.,0.799557816212887,0.20164799690246582
1273,Do they still have Kobe beef and is it only at dinner?,The Buffet at Bellagio,Don't miss out on the steak tartare and beef Wellington,0.7899962008857659,0.20164799690246582
1274,Do they still have Kobe beef and is it only at dinner?,The Buffet at Bellagio,"Waited almost 2 hours and still haven't been seated, I hate this place and I don't even want to try the food anymore.",0.7810410599183781,0.20164799690246582
1275,"Do they still have a DJ at nights? the last time we were there, we didnt see any playing music.",The LINQ Hotel & Casino,I thought this was well known but this ended up taking so much time every time I rode the elevator!,0.8060235043205951,0.19883489608764648
1276,"Do they still have a DJ at nights? the last time we were there, we didnt see any playing music.",The LINQ Hotel & Casino,Don't stay here unless you want filthy rooms that don't even get cleaned before check in!,0.7925437255801243,0.19883489608764648
1277,"Do they still have a DJ at nights? the last time we were there, we didnt see any playing music.",The LINQ Hotel & Casino,"FYI: If you stay here w/ kids & Family members who are under 21, You are referred over to The Flamingo to go swimming just make sure you show them your card key from The LINQ",0.782644787447596,0.19883489608764648
1278,"Do they still have a DJ at nights? the last time we were there, we didnt see any playing music.",The LINQ Hotel & Casino,Valet is $13/day but you can go in and out as many times as you want.,0.778457831003547,0.19883489608764648
1279,"Do they still have a DJ at nights? the last time we were there, we didnt see any playing music.",The LINQ Hotel & Casino,Used to every other city where I can just call them wherever I am!,0.7769658479146561,0.19883489608764648
1280,"Do they still have the miso chilean sea bass?
Not the regular sea bass.  Chilean sea bass.",The Buffet at Bellagio,The lamb chops and quail are tasty the crab legs fresh and the what else to say but they even serve sea bass.,0.7335976248667114,0.40362071990966797
1281,"Do they still have the miso chilean sea bass?
Not the regular sea bass.  Chilean sea bass.",The Buffet at Bellagio,Prime rib & Chilean sea bass!,0.7170763811027399,0.40362071990966797
1282,"Do they still have the miso chilean sea bass?
Not the regular sea bass.  Chilean sea bass.",The Buffet at Bellagio,"as tempting as it may be to fill up on kobe steak, alaskan king & snow crab legs, & chilean sea bass, SAVE ROOM FOR DESSERT!",0.6844604563455544,0.40362071990966797
1283,"Do they still have the miso chilean sea bass?
Not the regular sea bass.  Chilean sea bass.",The Buffet at Bellagio,"As of 6/10/15 they have paella, salmon roulade, shrimp pesto pizza, Chilean sea bass, cod, steak, salmon cous cous.",0.661772774168083,0.40362071990966797
1284,"Do they still have the miso chilean sea bass?
Not the regular sea bass.  Chilean sea bass.",The Buffet at Bellagio,"Don't bother with the snow crabs,  look for the king crab legs and ask the folks at the grill to steam it for you.",0.6460193511248182,0.40362071990966797
1285,Do they still have the rib cap as of 5/23/19? Dont see it on their menu so was assuming no :(,Gordon Ramsay Steak,"This is the place for steak, if you like beef Wellington well then eat all you can while you are here because there is nothing juicier than the Wellington here.",0.8413428370067576,2.0023393630981445
1286,Do they still have the rib cap as of 5/23/19? Dont see it on their menu so was assuming no :(,Gordon Ramsay Steak,If you cant get a reservation they have a bar area were you still can get full menu,0.8252619766489627,2.0023393630981445
1287,Do they still have the rib cap as of 5/23/19? Dont see it on their menu so was assuming no :(,Gordon Ramsay Steak,You'll want to LOL when they tell you the story behind these lightings because it's that random.,0.8233089201690978,2.0023393630981445
1288,Do they still have the rib cap as of 5/23/19? Dont see it on their menu so was assuming no :(,Gordon Ramsay Steak,"If you've had too much to drink & just want water, don't think its free.",0.8190182708446648,2.0023393630981445
1289,Do they still have the rib cap as of 5/23/19? Dont see it on their menu so was assuming no :(,Gordon Ramsay Steak,Also full menu at the bar if you aren't willing to wait for a table.,0.8176830989683069,2.0023393630981445
1290,Do they still offer 200 points on that day get you a free buffet?,Studio B Buffet,If the line isn't long and you won a free buffet definitely the place to eat,0.867793980407588,0.2044658660888672
1291,Do they still offer 200 points on that day get you a free buffet?,Studio B Buffet,They don't give anymore 2 for 1 buffet coupons when you sign up for a players card.,0.8427095140180092,0.2044658660888672
1292,Do they still offer 200 points on that day get you a free buffet?,Studio B Buffet,Do not even consider going for Dinner on weekends unless you're getting there before 5 or 6pm.,0.8394743129370944,0.2044658660888672
1293,Do they still offer 200 points on that day get you a free buffet?,Studio B Buffet,Don't come here on weekends if you don't want to pay the seafood premium,0.8364787488548541,0.2044658660888672
1294,Do they still offer 200 points on that day get you a free buffet?,Studio B Buffet,Take a walk around the whole buffet before you choose anything so you can pick your strategy .,0.8194865618438141,0.2044658660888672
1295,Do they still offer KING crab legs?,Bacchanal Buffet,I like how they have warm crab legs!,0.7595431983388681,0.28609609603881836
1296,Do they still offer KING crab legs?,Bacchanal Buffet,"Tip: If you're like me and won't eat cold crab, put your plate on the counter at the crab station and they'll fill it up with steaming hot crab legs ;-)",0.7547736767409328,0.28609609603881836
1297,Do they still offer KING crab legs?,Bacchanal Buffet,They have warm king crab legs!,0.7218597965782523,0.28609609603881836
1298,Do they still offer KING crab legs?,Bacchanal Buffet,Macarons and king crab legs don't come in until dinner time on Fridays.,0.7210374284557924,0.28609609603881836
1299,Do they still offer KING crab legs?,Bacchanal Buffet,"Must get the king crab legs (to make your money's worth obviously), PHO (so flavorful I couldn't believe it), truffle fries, and Thai tea gelato!",0.7168489079214033,0.28609609603881836
1300,Do they still offer oysters for brunch?,Bacchanal Buffet,"There were no lobsters or caviar at the buffet and if you want wine, you pay for it separately.",0.7922751364334923,0.19152545928955078
1301,Do they still offer oysters for brunch?,Bacchanal Buffet,"I would eat mainly meat, seafood and dessert since you would get your money's worth.",0.7497359005935847,0.19152545928955078
1302,Do they still offer oysters for brunch?,Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.7486713679019303,0.19152545928955078
1303,Do they still offer oysters for brunch?,Bacchanal Buffet,Don't eat the meal before,0.7439436498175356,0.19152545928955078
1304,Do they still offer oysters for brunch?,Bacchanal Buffet,"Must get the king crab legs (to make your money's worth obviously), PHO (so flavorful I couldn't believe it), truffle fries, and Thai tea gelato!",0.7394874670703133,0.19152545928955078
1305,Do they still serve snow crab legs?,Wicked Spoon,Unfortunately they didn't have crab legs for today's lunch.,0.7701515861326222,0.17888307571411133
1306,Do they still serve snow crab legs?,Wicked Spoon,Let's see if crab legs are good here.,0.7699346795414066,0.17888307571411133
1307,Do they still serve snow crab legs?,Wicked Spoon,"if ur looking for crab legs, don't come here for lunch",0.7667345895274086,0.17888307571411133
1308,Do they still serve snow crab legs?,Wicked Spoon,They have a lot of crab legs!!,0.749073494100475,0.17888307571411133
1309,Do they still serve snow crab legs?,Wicked Spoon,I love how they cut the crab legs in half so u don't have to crack it yourself...just pull the meat out n eat,0.749028263212261,0.17888307571411133
1310,Do they take reservations for brunch?,HEXX kitchen + bar,"Look out for the CNF fee and the Garlic Bread charge, they will not let you know ahead of time.",0.6687083431914936,0.18436908721923828
1311,Do they take reservations for brunch?,HEXX kitchen + bar,"If you play MyVegas slots, you can use the points to get two for one cocktails.",0.6592114430420684,0.18436908721923828
1312,Do they take reservations for brunch?,HEXX kitchen + bar,Don't get the f'ing eggs.,0.6429961982637957,0.18436908721923828
1313,Do they take reservations for brunch?,HEXX kitchen + bar,If you're sensitive to uncomfortable chairs then don't request the patio lol!,0.6286672703639985,0.18436908721923828
1314,Do they take reservations for brunch?,HEXX kitchen + bar,Grab a drink at inside bar And then take it and you can sit outside and people watch our watch the Bellagio fountains.,0.6264570566915515,0.18436908721923828
1315,Do they take reservations?,Bacchanal Buffet,Don't bother trying to make sense of the reservation system.,0.7437248174296884,0.18669676780700684
1316,Do they take reservations?,Bacchanal Buffet,Don't think I need to go back.,0.7437085021181208,0.18669676780700684
1317,Do they take reservations?,Bacchanal Buffet,Don't forget to grab the ticket!,0.7374267559445037,0.18669676780700684
1318,Do they take reservations?,Bacchanal Buffet,Don't come at 7a when they open.,0.7361286382544526,0.18669676780700684
1319,Do they take reservations?,Bacchanal Buffet,Don't spend your money at this buffet!,0.716015101936348,0.18669676780700684
1320,Do they take reservations?,Bachi Burger,They need to start taking reservations.,0.7993389479495616,0.2901127338409424
1321,Do they take reservations?,Bachi Burger,We tried calling ahead to give them warning on both and they dont take reservations.,0.7777065487274156,0.2901127338409424
1322,Do they take reservations?,Bachi Burger,Does not take reservations unless your party has ten or more people.,0.773856307936185,0.2901127338409424
1323,Do they take reservations?,Bachi Burger,Don't forget they have Boba teas here,0.7138433756316762,0.2901127338409424
1324,Do they take reservations?,Bachi Burger,Do check in before you order!,0.6952297108173994,0.2901127338409424
1325,Do they take reservations?,Gen Korean BBQ House,They don't do anything special for birthdays but allow you to bring in a cake and they will hold it for you in the back.,0.7063927752768726,0.18583464622497559
1326,Do they take reservations?,Gen Korean BBQ House,They don't take discover card.,0.6941962303495801,0.18583464622497559
1327,Do they take reservations?,Gen Korean BBQ House,"Don't go here, try somewhere in Chinatown instead.",0.671454049739548,0.18583464622497559
1328,Do they take reservations?,Gen Korean BBQ House,They don't fall apart when you take a bite.,0.6692118253259696,0.18583464622497559
1329,Do they take reservations?,Gen Korean BBQ House,"If you want to eat dinner, come at 4:30.",0.6659946184586639,0.18583464622497559
1330,Do they take reservations?,Ichiza,"They usually don't take reservations for dinner, but if you have three or more ppl, they honor group reservations.",0.8117708813519456,0.18500447273254395
1331,Do they take reservations?,Ichiza,Come early or you will need a reservations.,0.8043789221304924,0.18500447273254395
1332,Do they take reservations?,Ichiza,They don't take reservations between 7pm and 9:30pm anymore.,0.7914251846228917,0.18500447273254395
1333,Do they take reservations?,Ichiza,Insist that they take your reservation anyway.,0.7894216529813055,0.18500447273254395
1334,Do they take reservations?,Ichiza,"Try to get a reservation, because they're always full.",0.7210803851453433,0.18500447273254395
1335,Do they take reservations?,The Peppermill Restaurant & Fireside Lounge,Don't come here if your not hungry,0.7075525951468005,0.19314861297607422
1336,Do they take reservations?,The Peppermill Restaurant & Fireside Lounge,"If you don't take off your hat, they won't serve you.",0.695348924459744,0.19314861297607422
1337,Do they take reservations?,The Peppermill Restaurant & Fireside Lounge,Nice if you don't want to be in a casino.,0.686003790504111,0.19314861297607422
1338,Do they take reservations?,The Peppermill Restaurant & Fireside Lounge,They don't take orders over the phone gotta go in sit at the bar and order take out.,0.6856683928019655,0.19314861297607422
1339,Do they take reservations?,The Peppermill Restaurant & Fireside Lounge,Don't waste your time or money.,0.681069449925953,0.19314861297607422
