,question,business,answer,similarity,execution_time_in_sec,human_rating
965,Do they have crab legs everyday?,The Buffet at Bellagio,All you can eat crab legs.,0.8645810127415996,4.398568153381348,
966,Do they have crab legs everyday?,The Buffet at Bellagio,They did not,0.8507781852508689,4.398568153381348,
967,Do they have crab legs everyday?,The Buffet at Bellagio,they have the crab legs.,0.8504135241253525,4.398568153381348,
968,Do they have crab legs everyday?,The Buffet at Bellagio,"King crab legs, all you can eat.",0.8502091745414141,4.398568153381348,
969,Do they have crab legs everyday?,The Buffet at Bellagio,we can ever have,0.8475487982269783,4.398568153381348,
970,Do they have crawfish on week day?,Studio B Buffet,"when I visited in early January, I didn't see any crawfish -- must not be in season.",0.8039229125766088,2.886266231536865,
971,Do they have crawfish on week day?,Studio B Buffet,Don't eat for two days before you come here.,0.7847078008075747,2.886266231536865,
972,Do they have crawfish on week day?,Studio B Buffet,we didn't go on a weekend for their seafood buffet.,0.7753835688405962,2.886266231536865,
973,Do they have crawfish on week day?,Studio B Buffet,Certain days they have seafood day the day I went,0.7750140882471312,2.886266231536865,
974,Do they have crawfish on week day?,Studio B Buffet,I would suggest going for Friday dinners,0.7740319493204405,2.886266231536865,
975,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!",Le Thai,Garlic Rice With Beef!,0.8869583072435949,1.785348653793335,
976,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!",Le Thai,during the dinner rush,0.8863448855979191,1.785348653793335,
977,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!",Le Thai,"Just not on the same days I go, please, as I don't like waiting for a table!",0.8862383699547233,1.785348653793335,
978,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!",Le Thai,hotter on the curry,0.8854010327183187,1.785348653793335,
979,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!",Le Thai,I'm glad it's still on the menu  I have to say everyone has to come here try it,0.8815977674779729,1.785348653793335,
980,Do they have different menus for weekday dinner and weekend dinner?,Bacchanal Buffet,"Just FYI, lunch and dinner have the same menu.",0.8491126109821667,9.426470756530762,
981,Do they have different menus for weekday dinner and weekend dinner?,Bacchanal Buffet,I've tried the weekend brunch and now the dinner buffet.,0.8481912007023693,9.426470756530762,
982,Do they have different menus for weekday dinner and weekend dinner?,Bacchanal Buffet,Try to come for weekend brunch around 2:20pm,0.8426931512091762,9.426470756530762,
983,Do they have different menus for weekday dinner and weekend dinner?,Bacchanal Buffet,I have experienced  both the breakfast and dinner menu.,0.8324367525435656,9.426470756530762,
984,Do they have different menus for weekday dinner and weekend dinner?,Bacchanal Buffet,"I have had breakfast, lunch and dinner",0.8244547179450115,9.426470756530762,
985,Do they have gluten free options?,Secret Pizza,they don't have any,0.7899014301046134,3.57627272605896,
986,Do they have gluten free options?,Secret Pizza,Zero,0.7436141400536822,3.57627272605896,
987,Do they have gluten free options?,Secret Pizza,They don't have many options.,0.7267555070242798,3.57627272605896,
988,Do they have gluten free options?,Secret Pizza,if you want slices.,0.7012244448033886,3.57627272605896,
989,Do they have gluten free options?,Secret Pizza,You don't really have many options,0.6962337157037911,3.57627272605896,
990,Do they have happy hour? What are hours & what kind of food?,Citizen Public House,meal out,0.8589393260705022,1.9938154220581048,
991,Do they have happy hour? What are hours & what kind of food?,Citizen Public House,discounts are not that great,0.8479727271530924,1.9938154220581048,
992,Do they have happy hour? What are hours & what kind of food?,Citizen Public House,You can tell the people that work here really care about what they do.,0.8458972650828133,1.9938154220581048,
993,Do they have happy hour? What are hours & what kind of food?,Citizen Public House,ambience,0.8390658098996926,1.9938154220581048,
994,Do they have happy hour? What are hours & what kind of food?,Citizen Public House,drink,0.8376760932799427,1.9938154220581048,
995,"Do they have heat lamps outside? Going to Vegas in January and want to watch the Bellagio fountains, I know Hexx has an outdoor patio. Thanks.",HEXX kitchen + bar,outdoor patio has misters that keep you nice and cool,0.8808666044232288,1.6269333362579346,
996,"Do they have heat lamps outside? Going to Vegas in January and want to watch the Bellagio fountains, I know Hexx has an outdoor patio. Thanks.",HEXX kitchen + bar,It has a large wrap around patio,0.8695700276638084,1.6269333362579346,
997,"Do they have heat lamps outside? Going to Vegas in January and want to watch the Bellagio fountains, I know Hexx has an outdoor patio. Thanks.",HEXX kitchen + bar,We got a table,0.8546746344388838,1.6269333362579346,
998,"Do they have heat lamps outside? Going to Vegas in January and want to watch the Bellagio fountains, I know Hexx has an outdoor patio. Thanks.",HEXX kitchen + bar,Hexx,0.8507640374930059,1.6269333362579346,
999,"Do they have heat lamps outside? Going to Vegas in January and want to watch the Bellagio fountains, I know Hexx has an outdoor patio. Thanks.",HEXX kitchen + bar,One of the reasons we choose the patio is because you can see the fountains of Bellagio show beautiful entertainment,0.8434098845839536,1.6269333362579346,
1000,Do they have king crab every night?,Bacchanal Buffet,Saturday night,0.8565341938936673,9.437464237213137,
1001,Do they have king crab every night?,Bacchanal Buffet,They didn't have the good stuff like lobster or  king crab.,0.8497915588471046,9.437464237213137,
1002,Do they have king crab every night?,Bacchanal Buffet,If they had king crab instead of snow,0.8269651570076583,9.437464237213137,
1003,Do they have king crab every night?,Bacchanal Buffet,they only serve split snow crab legs,0.8206473442478971,9.437464237213137,
1004,Do they have king crab every night?,Bacchanal Buffet,"If you like crab, you will love those giant king crab legs",0.8193243852804205,9.437464237213137,
1005,Do they have king crab legs daily? Or certain days only,The Buffet at Bellagio,with their eggs,0.8505604553233612,4.431133270263672,
1006,Do they have king crab legs daily? Or certain days only,The Buffet at Bellagio,!,0.8389488820649267,4.431133270263672,
1007,Do they have king crab legs daily? Or certain days only,The Buffet at Bellagio,They did not,0.8381532975910954,4.431133270263672,
1008,Do they have king crab legs daily? Or certain days only,The Buffet at Bellagio,they only have king crab on the weekends,0.8375725337917571,4.431133270263672,
1009,Do they have king crab legs daily? Or certain days only,The Buffet at Bellagio,The crab legs were already cracked in half for you,0.8372341858212429,4.431133270263672,
1010,Do they have king crab or snow crab on their buffet?,The Buffet at Bellagio,they are snow crab,0.8921773332425541,4.433793306350708,
1011,Do they have king crab or snow crab on their buffet?,The Buffet at Bellagio,They said they have both king and snow crab and lobster,0.8701083142917512,4.433793306350708,
1012,Do they have king crab or snow crab on their buffet?,The Buffet at Bellagio,they only have king crab on the weekends,0.8666004071121001,4.433793306350708,
1013,Do they have king crab or snow crab on their buffet?,The Buffet at Bellagio,Lots of times you go to a buffet and it's snow crab,0.8660138636906073,4.433793306350708,
1014,Do they have king crab or snow crab on their buffet?,The Buffet at Bellagio,you can have them heated.,0.8614243295391648,4.433793306350708,
1015,Do they have lobster n their buffet?,The Buffet at Bellagio,"Pros:
- They have all you can eat shrimp cocktails.",0.8029126100607127,4.436612844467163,
1016,Do they have lobster n their buffet?,The Buffet at Bellagio,"Their ""holiday menu"" does not include chicken--how do you have a buffet without",0.7949672569405061,4.436612844467163,
1017,Do they have lobster n their buffet?,The Buffet at Bellagio,Don't go for dinner if your aren't big on seafood.,0.7908295663459091,4.436612844467163,
1018,Do they have lobster n their buffet?,The Buffet at Bellagio,had both salmon and tuna,0.7888924820095939,4.436612844467163,
1019,Do they have lobster n their buffet?,The Buffet at Bellagio,NOT,0.7863896504131136,4.436612844467163,
1020,Do they have lobster?,Bacchanal Buffet,Do you want shrimp and seafood?,0.8128766962148479,9.389145851135254,1.0
1021,Do they have lobster?,Bacchanal Buffet,didn't even have lobster,0.8107127384869874,9.389145851135254,4.0
1022,Do they have lobster?,Bacchanal Buffet,They didn't have the good stuff like lobster or  king crab.,0.8052896940387835,9.389145851135254,5.0
1023,Do they have lobster?,Bacchanal Buffet,Don't have breakfast.,0.7951555570059295,9.389145851135254,1.0
1024,Do they have lobster?,Bacchanal Buffet,Do you love seafood?,0.7860616542487128,9.389145851135254,1.0
1025,Do they have locals discounts?,Bacchanal Buffet,They don't give discounts to locals or diamond card holders which is so bad.,0.7748516256877853,9.415792703628538,
1026,Do they have locals discounts?,Bacchanal Buffet,You don't get point for rewards or any discounts.,0.7693841375950591,9.415792703628538,
1027,Do they have locals discounts?,Bacchanal Buffet,Very worth the price although I feel like they should give the locals some love with the discounts.,0.7675999393806016,9.415792703628538,
1028,Do they have locals discounts?,Bacchanal Buffet,they don't give local discounts so we don't go here as much as other buffets.,0.757704339594758,9.415792703628538,
1029,Do they have locals discounts?,Bacchanal Buffet,They are rude,0.7378856952542199,9.415792703628538,
1030,Do they have macaroons at dinner?,Bacchanal Buffet,Don't have breakfast.,0.874341653772237,11.816079378128052,1.0
1031,Do they have macaroons at dinner?,Bacchanal Buffet,better choices,0.8320543586202299,11.816079378128052,2.0
1032,Do they have macaroons at dinner?,Bacchanal Buffet,They have so much food for brunch I can only imagine what all they would have for Dinner on a weekend.,0.8260242022073857,11.816079378128052,1.0
1033,Do they have macaroons at dinner?,Bacchanal Buffet,Make sure you don't have breakfast and don't plan to have dinner.,0.8250830465480924,11.816079378128052,1.0
1034,Do they have macaroons at dinner?,Bacchanal Buffet,"They do not close between lunch and dinner, but they don't bring the dinner food out right away.",0.8234838039775166,11.816079378128052,2.0
1035,Do they have more alcohol than beers?,Four Peaks Brewing,We did not have any beer or other alcohol.,0.8382583840013268,2.07981538772583,
1036,Do they have more alcohol than beers?,Four Peaks Brewing,they have good food and other drink options besides just beer.,0.8020669594358096,2.07981538772583,
1037,Do they have more alcohol than beers?,Four Peaks Brewing,Most of their beers are better than any other out there.,0.792670441950485,2.07981538772583,
1038,Do they have more alcohol than beers?,Four Peaks Brewing,":)

Even for someone that isn't much of a beer drinker",0.7914750266798803,2.07981538772583,
1039,Do they have more alcohol than beers?,Four Peaks Brewing,"Overall, I would rather drink a Four Peaks beer at a brewery with a wider selection of beers and much better food.",0.7908174420560766,2.07981538772583,
1040,Do they have pancakes during the brunch?,Wicked Spoon,Don't come here for the lunch brunch,0.8507307076746388,7.475803852081299,
1041,Do they have pancakes during the brunch?,Wicked Spoon,I stopped in for brunch,0.8332232169351663,7.475803852081299,
1042,Do they have pancakes during the brunch?,Wicked Spoon,unlimited mimosas,0.8301092102002071,7.475803852081299,
1043,Do they have pancakes during the brunch?,Wicked Spoon,Don't come here,0.8233625526533792,7.475803852081299,
1044,Do they have pancakes during the brunch?,Wicked Spoon,Perhaps I should have came during their brunch or dinner.,0.8185673148637261,7.475803852081299,
1045,Do they have rice paper?,BBQ House,.,0.6569146932829871,0.3846375942230225,
1046,Do they have rice paper?,BBQ House,Meaning that every time they brought out our food,0.6374465545828959,0.3846375942230225,
1047,Do they have rice paper?,BBQ House,They brought out a salad and 6 little plates of different sides,0.6293535369601071,0.3846375942230225,
1048,Do they have rice paper?,BBQ House,I didn't enjoy how a lot of the thicker cut items were frozen as it made the meat steam.,0.6244058218484182,0.3846375942230225,
1049,Do they have rice paper?,BBQ House,I would prefer if the meats were more lean,0.6210308514445617,0.3846375942230225,
1050,Do they have rooms with 2 queen beds?,The Signature at MGM Grand,2 queen pull out beds,0.8104255741693361,2.57601261138916,
1051,Do they have rooms with 2 queen beds?,The Signature at MGM Grand,We got a room for three girls,0.8088339303446518,2.57601261138916,
1052,Do they have rooms with 2 queen beds?,The Signature at MGM Grand,fully furnished with queen to king sized beds,0.8052799594542162,2.57601261138916,
1053,Do they have rooms with 2 queen beds?,The Signature at MGM Grand,couches,0.7978666996125485,2.57601261138916,
1054,Do they have rooms with 2 queen beds?,The Signature at MGM Grand,full kitchen,0.7919814281728177,2.57601261138916,
1055,Do they have snow crab legs on weekday dinner?,Studio B Buffet,If you're not into the crab legs,0.8261298377839941,2.8905670642852783,
1056,Do they have snow crab legs on weekday dinner?,Studio B Buffet,hot and cold snow crab legs,0.8232544627285512,2.8905670642852783,
1057,Do they have snow crab legs on weekday dinner?,Studio B Buffet,I loved that they offered the snow crab legs hot!,0.8097858015033133,2.8905670642852783,
1058,Do they have snow crab legs on weekday dinner?,Studio B Buffet,so if you like these,0.8092025101887181,2.8905670642852783,
1059,Do they have snow crab legs on weekday dinner?,Studio B Buffet,Don't look for king crab legs or lobster,0.8053145541093965,2.8905670642852783,
1060,Do they have the Bone Marrow here during brunch?,Wicked Spoon,Not too often you see Bone Marrow on a buffet,0.8303580703704297,7.4583072662353525,5.0
1061,Do they have the Bone Marrow here during brunch?,Wicked Spoon,they did not have any,0.8273463118792063,7.4583072662353525,4.0
1062,Do they have the Bone Marrow here during brunch?,Wicked Spoon,I don't know of any place,0.8208135707889043,7.4583072662353525,1.0
1063,Do they have the Bone Marrow here during brunch?,Wicked Spoon,on a buffet,0.8171242407910007,7.4583072662353525,1.0
1064,Do they have the Bone Marrow here during brunch?,Wicked Spoon,I still wouldn't mind coming back just for the bone marrow,0.8133252560860169,7.4583072662353525,4.0
1065,Do they have unlimited mimosas as a brunch option?,Mon Ami Gabi,So not worth it,0.8037676936518972,9.523968696594238,
1066,Do they have unlimited mimosas as a brunch option?,Mon Ami Gabi,Do try to have brunch there,0.7977833718670568,9.523968696594238,
1067,Do they have unlimited mimosas as a brunch option?,Mon Ami Gabi,There is also a full lunch menu if you don't want brunch.,0.7693056896210716,9.523968696594238,
1068,Do they have unlimited mimosas as a brunch option?,Mon Ami Gabi,Would recommend for lunch or brunch,0.7672961347674958,9.523968696594238,
1069,Do they have unlimited mimosas as a brunch option?,Mon Ami Gabi,Can they brunch,0.7668619756262384,9.523968696594238,
1070,"Do they have warm crab legs here, like large ones?",Bacchanal Buffet,!,0.9074199337289616,9.395782470703123,
1071,"Do they have warm crab legs here, like large ones?",Bacchanal Buffet,don't forget,0.8873327486314709,9.395782470703123,
1072,"Do they have warm crab legs here, like large ones?",Bacchanal Buffet,cold crab legs.,0.8797417922152935,9.395782470703123,
1073,"Do they have warm crab legs here, like large ones?",Bacchanal Buffet,cold,0.876091246311159,9.395782470703123,
1074,"Do they have warm crab legs here, like large ones?",Bacchanal Buffet,snow crab legs,0.8746743129464057,9.395782470703123,
1075,Do they offer Netflix on the TVs yet?,Bally's Las Vegas Hotel & Casino,you can purchase new movies for $11.99.,0.7342851951621697,2.4955108165740967,
1076,Do they offer Netflix on the TVs yet?,Bally's Las Vegas Hotel & Casino,bringing your own food they want you out on those floors spending that MONEY!,0.7234188711424481,2.4955108165740967,
1077,Do they offer Netflix on the TVs yet?,Bally's Las Vegas Hotel & Casino,.,0.7193259145834311,2.4955108165740967,
1078,Do they offer Netflix on the TVs yet?,Bally's Las Vegas Hotel & Casino,"I could be wrong, but it appeared that room service is only served until 1 pm or so.",0.7104745774654594,2.4955108165740967,
1079,Do they offer Netflix on the TVs yet?,Bally's Las Vegas Hotel & Casino,you cannot beat it.,0.7023097415531246,2.4955108165740967,
1080,Do they offer Separate Checks ? We're going with a big party.? It will be a party of 20 or more.,The Peppermill Restaurant & Fireside Lounge,its going to be a longer wait cause,0.8522142359900926,2.876574277877808,
1081,Do they offer Separate Checks ? We're going with a big party.? It will be a party of 20 or more.,The Peppermill Restaurant & Fireside Lounge,portions can't really be finished,0.8234045066886754,2.876574277877808,
1082,Do they offer Separate Checks ? We're going with a big party.? It will be a party of 20 or more.,The Peppermill Restaurant & Fireside Lounge,where they are I don't know.,0.8230445858127234,2.876574277877808,
1083,Do they offer Separate Checks ? We're going with a big party.? It will be a party of 20 or more.,The Peppermill Restaurant & Fireside Lounge,If you are in Vegas check this place out you will not be sorry,0.8196165794558787,2.876574277877808,
1084,Do they offer Separate Checks ? We're going with a big party.? It will be a party of 20 or more.,The Peppermill Restaurant & Fireside Lounge,It's nice that they're open,0.818433026831802,2.876574277877808,
1085,Do they offer a military discount on the buffet?,Wicked Spoon,Do not waste your time with any other over priced buffet or the cheap ones!,0.7858081901711572,7.521021842956543,
1086,Do they offer a military discount on the buffet?,Wicked Spoon,Don't look any further,0.7757837349900191,7.521021842956543,
1087,Do they offer a military discount on the buffet?,Wicked Spoon,Some of the buffets in town do not offer much for him to choose from.,0.7755857226575698,7.521021842956543,
1088,Do they offer a military discount on the buffet?,Wicked Spoon,they don't offer military discounts,0.7734601927677716,7.521021842956543,
1089,Do they offer a military discount on the buffet?,Wicked Spoon,so make sure to have your military ID on hand,0.7657692441993004,7.521021842956543,
1090,Do they offer bottomless drinks during weekdays for both brunch and dinner?,Wicked Spoon,"**For $10 for brunch or dinner you can add bottomless mimosas/wine for brunch
or wine for dinner",0.8545523186297472,7.656365633010862,
1091,Do they offer bottomless drinks during weekdays for both brunch and dinner?,Wicked Spoon,$37 with unlimited mimosas or bloody marys,0.8380945200479023,7.656365633010862,
1092,Do they offer bottomless drinks during weekdays for both brunch and dinner?,Wicked Spoon,-They,0.8348997838874322,7.656365633010862,
1093,Do they offer bottomless drinks during weekdays for both brunch and dinner?,Wicked Spoon,so no need to come in between breakfast and lunch,0.824022448578751,7.656365633010862,
1094,Do they offer bottomless drinks during weekdays for both brunch and dinner?,Wicked Spoon,brunch,0.8234969350332659,7.656365633010862,
1095,Do they offer cold already peeled shrimp on there seafood nights?,Studio B Buffet,it is crazy packed,0.8659741827932598,3.0009725093841566,
1096,Do they offer cold already peeled shrimp on there seafood nights?,Studio B Buffet,On seafood weekends,0.8465664979087596,3.0009725093841566,
1097,Do they offer cold already peeled shrimp on there seafood nights?,Studio B Buffet,"shrimp, paella, etc.",0.8407791380971188,3.0009725093841566,
1098,Do they offer cold already peeled shrimp on there seafood nights?,Studio B Buffet,We happen to come on seafood night,0.8383297043319773,3.0009725093841566,
1099,Do they offer cold already peeled shrimp on there seafood nights?,Studio B Buffet,cold crab legs (already sliced open so no struggling to get the meat out,0.8370257453290594,3.0009725093841566,
1100,Do they offer discounts for children (under 12)?,Bacchanal Buffet,You don't get point for rewards or any discounts.,0.7750191036868928,9.490352869033812,
1101,Do they offer discounts for children (under 12)?,Bacchanal Buffet,Additionally - if you give a discount for having a Total Rewards card,0.7551982744000835,9.490352869033812,
1102,Do they offer discounts for children (under 12)?,Bacchanal Buffet,They don't give discounts to locals or diamond card holders which is so bad.,0.7514225839477058,9.490352869033812,
1103,Do they offer discounts for children (under 12)?,Bacchanal Buffet,Very worth the price although I feel like they should give the locals some love with the discounts.,0.7414252674132126,9.490352869033812,
1104,Do they offer discounts for children (under 12)?,Bacchanal Buffet,They don't really have discounts,0.7310264824042693,9.490352869033812,
1105,Do they offer king crab on weekdays?,Bacchanal Buffet,they only serve split snow crab legs,0.7942038152265241,9.474479913711546,
1106,Do they offer king crab on weekdays?,Bacchanal Buffet,3pm,0.7648064745140875,9.474479913711546,
1107,Do they offer king crab on weekdays?,Bacchanal Buffet,They didn't skimp,0.7641295415797851,9.474479913711546,
1108,Do they offer king crab on weekdays?,Bacchanal Buffet,they advertise king crab legs,0.7622958698015944,9.474479913711546,
1109,Do they offer king crab on weekdays?,Bacchanal Buffet,I'd rather go to my local buffet,0.7518147161354116,9.474479913711546,
1110,"Do they offer king crabs and if so, when?",Bacchanal Buffet,salty,0.8548427558063497,9.442438364028929,
1111,"Do they offer king crabs and if so, when?",Bacchanal Buffet,legs,0.8483870252763464,9.442438364028929,
1112,"Do they offer king crabs and if so, when?",Bacchanal Buffet,leg before you pay for nothing,0.8359185225755977,9.442438364028929,
1113,"Do they offer king crabs and if so, when?",Bacchanal Buffet,They didn't have the good stuff,0.8305100707235463,9.442438364028929,
1114,"Do they offer king crabs and if so, when?",Bacchanal Buffet,they barely had any there,0.8254343086005854,9.442438364028929,
1115,Do they offer lobster on the weekend?,Studio B Buffet,we didn't go on a weekend,0.8070650517890438,2.8945987224578857,
1116,Do they offer lobster on the weekend?,Studio B Buffet,Don't look for king crab legs or lobster,0.7919923308104803,2.8945987224578857,
1117,Do they offer lobster on the weekend?,Studio B Buffet,I believe they only offer the seafood dinner on the weekends,0.7887191030261533,2.8945987224578857,
1118,Do they offer lobster on the weekend?,Studio B Buffet,They have their ridiculously overpriced seafood buffet on Saturday and Sunday,0.7859938394278293,2.8945987224578857,
1119,Do they offer lobster on the weekend?,Studio B Buffet,Don't go to the Sunday seafood buffet,0.7809337456101575,2.8945987224578857,
1120,Do they offer locals discount?,Bacchanal Buffet,They don't give discounts to locals or diamond card holders which is so bad.,0.7468900242647215,9.461764097213743,
1121,Do they offer locals discount?,Bacchanal Buffet,Very worth the price,0.7424651417404233,9.461764097213743,
1122,Do they offer locals discount?,Bacchanal Buffet,Don't forget to get a total rewards card,0.7266871333729604,9.461764097213743,
1123,Do they offer locals discount?,Bacchanal Buffet,You don't get point for rewards or any discounts.,0.7192322605328845,9.461764097213743,
1124,Do they offer locals discount?,Bacchanal Buffet,Don't miss it Celebrate or take out of town friends,0.7113980397423141,9.461764097213743,
1125,"Do they offer salmon sushi and sashimi, and how is the quality?",Bacchanal Buffet,the fish wasn't bad,0.8545098076904959,9.503723621368408,
1126,"Do they offer salmon sushi and sashimi, and how is the quality?",Bacchanal Buffet,"spicy tuna rolls, which are my favorites",0.8537575976685359,9.503723621368408,
1127,"Do they offer salmon sushi and sashimi, and how is the quality?",Bacchanal Buffet,just throw you low,0.8460175263859586,9.503723621368408,
1128,"Do they offer salmon sushi and sashimi, and how is the quality?",Bacchanal Buffet,slice up yellowtail and salmon sashimi upon request,0.844935883828885,9.503723621368408,
1129,"Do they offer salmon sushi and sashimi, and how is the quality?",Bacchanal Buffet,I love buffets that have salmon sashimi,0.8395378248707491,9.503723621368408,
1130,Do they offer takeout?,Le Thai,If you are ordering takeout,0.7624273939700406,1.6871507167816162,
1131,Do they offer takeout?,Le Thai,Do not eat here if you are expecting good service and food.,0.7081441373288675,1.6871507167816162,
1132,Do they offer takeout?,Le Thai,chicken,0.6967454082518716,1.6871507167816162,
1133,Do they offer takeout?,Le Thai,They have a little takeout window outside that lets you order food,0.6947076573505788,1.6871507167816162,
1134,Do they offer takeout?,Le Thai,Don't let the location discourage you from going to this restaurant.,0.6943884637869016,1.6871507167816162,
1135,Do they offer unlimited mimosas (brunch) or drinks?,The Peppermill Restaurant & Fireside Lounge,"You can get breakfast, lunch, or even just drinks",0.7905924123165389,4.376089096069337,
1136,Do they offer unlimited mimosas (brunch) or drinks?,The Peppermill Restaurant & Fireside Lounge,They offer everything on their menu 24/7,0.7565439026604858,4.376089096069337,
1137,Do they offer unlimited mimosas (brunch) or drinks?,The Peppermill Restaurant & Fireside Lounge,You can even have a cocktail with breakfast.,0.7415410866889129,4.376089096069337,
1138,Do they offer unlimited mimosas (brunch) or drinks?,The Peppermill Restaurant & Fireside Lounge,"If you want to get your drink on, the Lounge menu has cocktails.",0.7395727515703072,4.376089096069337,
1139,Do they offer unlimited mimosas (brunch) or drinks?,The Peppermill Restaurant & Fireside Lounge,"They have a huge cocktail menu, with just about any drink you can think of.",0.7337731974889109,4.376089096069337,
1140,Do they offer vegetarian options?,Gen Korean BBQ House,If you are vegetarian... just don't.,0.7365444213462671,2.216003656387329,
1141,Do they offer vegetarian options?,Gen Korean BBQ House,The price is cheapest out of all other All You Can Eat kbbq,0.7186037817540909,2.216003656387329,
1142,Do they offer vegetarian options?,Gen Korean BBQ House,They offer all you can eat with just $15.99 for lunch.,0.7177894331883601,2.216003656387329,
1143,Do they offer vegetarian options?,Gen Korean BBQ House,there are three vegetarian options.,0.7144593007534277,2.216003656387329,
1144,Do they offer vegetarian options?,Gen Korean BBQ House,Make sure you don't fill up on the appetizers,0.7047413202092133,2.216003656387329,
1145,Do they only have crab served with dinner on the weekends? Or weekdays too?,Studio B Buffet,weekday,0.8605545403818224,2.901668071746826,
1146,Do they only have crab served with dinner on the weekends? Or weekdays too?,Studio B Buffet,weekday,0.8420372710925451,2.901668071746826,
1147,Do they only have crab served with dinner on the weekends? Or weekdays too?,Studio B Buffet,"$29.99 on the weekends for dinner, I wouldn't come back.",0.8396702748842163,2.901668071746826,
1148,Do they only have crab served with dinner on the weekends? Or weekdays too?,Studio B Buffet,only offer the seafood dinner on the weekends,0.8382932861774545,2.901668071746826,
1149,Do they only have crab served with dinner on the weekends? Or weekdays too?,Studio B Buffet,weekday,0.8325249299253538,2.901668071746826,
1150,Do they only serve KING crab legs on the weekends?,Bacchanal Buffet,Do not expect there to be king crab leg on a weekday,0.8614613629619347,9.397047519683838,
1151,Do they only serve KING crab legs on the weekends?,Bacchanal Buffet,They don't serve  crab legs on the weekdays,0.8396354696442427,9.397047519683838,
1152,Do they only serve KING crab legs on the weekends?,Bacchanal Buffet,3pm,0.8243924450568776,9.397047519683838,
1153,Do they only serve KING crab legs on the weekends?,Bacchanal Buffet,not to have ice all over,0.8020309402019982,9.397047519683838,
1154,Do they only serve KING crab legs on the weekends?,Bacchanal Buffet,don't get me started on the crab legs,0.8016326549765825,9.397047519683838,
1155,"Do they open on holidays, for instance.. thanksgiving day?",Bacchanal Buffet,Don't come to here during the holidays.,0.8050608909983115,9.457093715667725,
1156,"Do they open on holidays, for instance.. thanksgiving day?",Bacchanal Buffet,their corresponding weekends,0.786393988635311,9.457093715667725,
1157,"Do they open on holidays, for instance.. thanksgiving day?",Bacchanal Buffet,they do have specials for holidays,0.7763369229554955,9.457093715667725,
1158,"Do they open on holidays, for instance.. thanksgiving day?",Bacchanal Buffet,Do not go this buffet during busy hours or season.,0.7760615464043249,9.457093715667725,
1159,"Do they open on holidays, for instance.. thanksgiving day?",Bacchanal Buffet,12pm... We ended up eating there the day after Thanksgiving,0.7755962895152929,9.457093715667725,
1160,Do they pull you onstage?,Absinthe,You also may get pulled onstage,0.8254699794093485,1.8800413608551023,
1161,Do they pull you onstage?,Absinthe,easily offended,0.8038231816795236,1.8800413608551023,
1162,Do they pull you onstage?,Absinthe,easily offended,0.7986313406223499,1.8800413608551023,
1163,Do they pull you onstage?,Absinthe,easily offended,0.7986313406223499,1.8800413608551023,
1164,Do they pull you onstage?,Absinthe,offended,0.7986313406223499,1.8800413608551023,
1165,Do they really allow only one groupon per table?,Bacchanal Buffet,I don't believe they do separate charges per card for the party line,0.8230463222616209,9.656804323196413,
1166,Do they really allow only one groupon per table?,Bacchanal Buffet,note that you can only have a maximum of 3 credit cards charged,0.8197453416325178,9.656804323196413,
1167,Do they really allow only one groupon per table?,Bacchanal Buffet,Don't even get me started on the dessert table.,0.8191309187392481,9.656804323196413,
1168,Do they really allow only one groupon per table?,Bacchanal Buffet,they didn't let dirty plates rest on your table.,0.8190412169322748,9.656804323196413,
1169,Do they really allow only one groupon per table?,Bacchanal Buffet,If you haven't I would just go pick the lowest price one out of the three for dinner.,0.8180971202082206,9.656804323196413,
1170,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,didn't see any king crab legs,0.8021514151140262,9.431032419204714,
1171,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,"If you want King crabs, just go to Aria Gourmet dinners on weekends",0.7982347235047332,9.431032419204714,
1172,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,can get them steamed,0.779847938887157,9.431032419204714,
1173,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,If you can do without king crabs legs,0.7797568449818832,9.431032419204714,
1174,Do they serve King Crab legs everyday or just weekends & holidays?,Bacchanal Buffet,legs,0.7796170758517754,9.431032419204714,
1175,"Do they serve King crab legs or Oyster on Chrismas Brunch?
I want to plan my holiday trips! Thank you!",Bacchanal Buffet,about this buffet,0.8241732176984783,9.726048707962038,
1176,"Do they serve King crab legs or Oyster on Chrismas Brunch?
I want to plan my holiday trips! Thank you!",Bacchanal Buffet,"If you want King crabs, just go to Aria Gourmet dinners on weekends",0.8179115186564059,9.726048707962038,
