answer,business_name,helpful,question
No.,The STRAT Hotel,1,Any bug problems lately?
"I've stayed there twice and I've never had a bug problem, or heard of anyone who've had any bug related issue. Great hotel.",The STRAT Hotel,2,Any bug problems lately?
Never had bed bug problems when I stayed there.,The STRAT Hotel,1,Any bug problems lately?
Hi Savannah! There is a separate fee to get to the top. Anytime before 7 PM is $18 and after 7 PM it's $25 for adults. Children ages 4-12 is $10 until 7 PM and is $20 after 7 PM. Children 3 and under are free. Thanks for reaching out!,Eiffel Tower,1,Do you have to pay to get to the top if you're having dinner?
No.,Eiffel Tower,0,Do you have to pay to get to the top if you're having dinner?
you get in a different line the people who paid extra to be going in there faster...!,Bacchanal Buffet - Temporarily Closed,1,What exactly is the VIP purchase?  what do you get VIP that you don't get regular?  I ask because I have an opportuinity for a VIP groupon at $88 for two; just can't figure out what VIP includes
"Anna T.,

Yes, we take reservations for parties 13 or larger. To reserve a table, please contact us at 877.551.7776—we look forward to hearing from you.

Vanessa",Wicked Spoon,0,Do you take reservation for 20+?
If you haven't rec'd your answer by now I'd call (877) 893-2001,Wicked Spoon,0,Do you take reservation for 20+?
I would recommend it so they can set aside a spot.,Wicked Spoon,0,Do you take reservation for 20+?
For regular days but for weekend / diner and seafood its not 200 i am sure,Studio B Buffet,1,Do they still offer 200 points on that day get you a free buffet?
"Yes. point requirements varies. Mon -Thurs earn 300-350 for free lunch 
                                                                      earn 400-450 for free dinner
                                           Fri -   Sun   earn 700 points each for a free lunch and/or dinner.  When in doubt I always ask slot technician or the rewards center. You never lose your points.",Studio B Buffet,0,Do they still offer 200 points on that day get you a free buffet?
Heard carnival world buffet in rio suites has extensive sea food buffet which includes lobster as well. Are you looking for a specific day in a week ?,Bacchanal Buffet - Temporarily Closed,0,Looking for all you can eat lobster in vegas this week?
Ceaser's palace buffet has all you can eat pretty much anything but lobster was definitely on the menu.  So yummy!  Enjoy ;),Bacchanal Buffet - Temporarily Closed,0,Looking for all you can eat lobster in vegas this week?
I haven't seen lobster at Bacchanal before,Bacchanal Buffet - Temporarily Closed,0,Looking for all you can eat lobster in vegas this week?
Silverton buffet on Friday nights,Bacchanal Buffet - Temporarily Closed,0,Looking for all you can eat lobster in vegas this week?
"Dear Ricardo,
Currently our price for the buffet is $24.99 plus tax per person and current times we have are from 7:00 a.m. - 11:00 a.m. If you have any more questions or concerns please feel free to contact us. We look forward to serving you!
Thank you,
Jamil H
Assistant Manager Bellagio Buffet",The Buffet at Bellagio - Temporarily Closed,0,Howmuch is breakfast buffet?
"Just renovated - the casino is still having some construction done but the rooms are simple, nice, clean, and new. Biggest plus of this place (besides having a 24/7 Hooters so you can get reliable 'hangover food' whenever) is that it's so easy to get in and out and close to the Strip, you'll actually probably be on the Strip faster than from a lot of rooms in On-Strip hotels!  Oh, and free parking is a massive plus.",Hooters Casino Hotel Las Vegas,10,Is this hotel terrible? Will be spending 4 nights in Vegas so looking for a hotel on the cheaper side but obviously nothing terribly dirty and run down.
It's pretty bare bones. You get what you pay for.,Hooters Casino Hotel Las Vegas,6,Is this hotel terrible? Will be spending 4 nights in Vegas so looking for a hotel on the cheaper side but obviously nothing terribly dirty and run down.
This place is horrible,Hooters Casino Hotel Las Vegas,8,Is this hotel terrible? Will be spending 4 nights in Vegas so looking for a hotel on the cheaper side but obviously nothing terribly dirty and run down.
"Were here now. There can be improvements. Tub was old and grimy looking. You can hear all the 2 am drunks. No complaints on that if your single. Came with the fam when our timeshare reservation fell through, ok for your family but fams would be happier some place else.",Hooters Casino Hotel Las Vegas,4,Is this hotel terrible? Will be spending 4 nights in Vegas so looking for a hotel on the cheaper side but obviously nothing terribly dirty and run down.
"Room was clean, had a keurig coffee maker and the bed was comfortable.  Lobby/casino was ghetto.  Free parking and easy access to the strip was nice.",Hooters Casino Hotel Las Vegas,6,Is this hotel terrible? Will be spending 4 nights in Vegas so looking for a hotel on the cheaper side but obviously nothing terribly dirty and run down.
We do not unfortunately.,Bacchanal Buffet - Temporarily Closed,0,Do they have locals discounts?
There's a groupon,Bacchanal Buffet - Temporarily Closed,0,Do they have locals discounts?
You cook the food yourself on a grill on the table. So delicious!,Gangnam Asian BBQ Dining,0,Can you cook the meat for the customers? Or does everyone have to cook Themselves?
Yep !!,Joe's Farm Grill,0,Do they have Gluten-Free Breakfast options?
"Yes, however Joe’s Farm Grill is super popular. Twice when we went the gluten free bun and bread options were sold out. There are other breakfast options that are naturally wheat-gluten free, and delicious.",Joe's Farm Grill,0,Do they have Gluten-Free Breakfast options?
Depends what day and time you're goin. Went on a saturday for brunch around 10:30am. Line wasn't that bad. But if you your party is already seated before you. You can cut the line and tell them you party is already inside eating. I think my friend did the reservation. Hope that helps,Wicked Spoon,0,They don't take reservations? So is there usually a long line to get inside ? I want to come for a bachelorette part. Is it worth it?
No,El Dorado Cantina - Las Vegas Strip,0,Do you do delivery?
Postmates delivers for them,El Dorado Cantina - Las Vegas Strip,0,Do you do delivery?
Yes they charge for self parking. We took Uber instead,Eiffel Tower,2,Is self parking fee charged to customers of this restaurant?
"I went there twice, but they never offered to validate my parking.",Eiffel Tower,1,Is self parking fee charged to customers of this restaurant?
It's free at all Bally's locations. So self parking is free here.,Eiffel Tower,2,Is self parking fee charged to customers of this restaurant?
"Yes, $7.00 for up to four hours.  Best bet is not to drive, at least a cab will get you right to the door.  They apparently have stepped up the greedy factor and now do not validate nor offer free valet for this or any restaurant in this venue!",Eiffel Tower,1,Is self parking fee charged to customers of this restaurant?
"Unfortunately, there's no parking validation offered and you do have to pay for self parking.  If I remember correctly it's about $7 for a few hours.  Don't make the mistake of getting all the way back to your car before you pay - you MUST pay at a kiosk located just inside the entrance of the hotel from the parking garage.  And don't lose your ticket - or you'll have to pay $10.",Eiffel Tower,1,Is self parking fee charged to customers of this restaurant?
Yes. Lines are extremely long and will almost certainly extend to the street.,Gaucho Parrilla Argentina,2,For a group of about 6 people (or any group of people) does everyone have to wait in line? How long would you approximate the line to be on a Saturday night around 5 or 6 pm?
"There is always a line on Saturdays, rain or shine.  At that time you are probably looking at an hour wait.",Gaucho Parrilla Argentina,2,For a group of about 6 people (or any group of people) does everyone have to wait in line? How long would you approximate the line to be on a Saturday night around 5 or 6 pm?
"There is a natural progression from mostly breakfast items and some lunch items in the early morning to some breakfast and mostly lunch items as the day goes on. This starts at about 10:30am and happens until about 11:30am... breakfast sandwiches are replaced with burger sliders, the pancake action station becomes a taco action station, some of the muffins and breakfast pastries in the dessert station are replaced by more mini desserts, etc. Items like prime rib and shrimp remain throughout.",Bacchanal Buffet - Temporarily Closed,3,Does the weekday brunch menu change from 7:30 - onward? I am planning on going early and would like to experience the sliders and various lunch items that i've seen online as well as the dessert. Will I miss out on some lunch items if I go too early?
I don't think so! I think it is Breakfast and lunch out together..!,Bacchanal Buffet - Temporarily Closed,0,Does the weekday brunch menu change from 7:30 - onward? I am planning on going early and would like to experience the sliders and various lunch items that i've seen online as well as the dessert. Will I miss out on some lunch items if I go too early?
"Yes, it changes and it changes day to day. I went two days in a row and found slightly different menu offerings for breakfast and lunch. Brian M. is correct on the timing of when the dishes change, it's quickly and subtlely done, totally unannounced so you just go back to the different stations and it's another type of food.",Bacchanal Buffet - Temporarily Closed,0,Does the weekday brunch menu change from 7:30 - onward? I am planning on going early and would like to experience the sliders and various lunch items that i've seen online as well as the dessert. Will I miss out on some lunch items if I go too early?
Not unless it's a service dog.,Mon Ami Gabi,0,Is the patio sitting pet friendly?
"Agree with Jill E.  Not unless service animal.  Frankly, that's the way it SHOULD be. You can  search Yelp for pet friendly restaurants.",Mon Ami Gabi,0,Is the patio sitting pet friendly?
"The dog will need to be on the grown, can't carry him or such.
Must have service dog ID",Mon Ami Gabi,0,Is the patio sitting pet friendly?
Not pet friendly,Mon Ami Gabi,0,Is the patio sitting pet friendly?
"Hi Dan, 
Thank you for reaching out. The Mon Ami Gabi outdoor patio is not pet-friendly. However, guests who have service dogs are invited to dine in our main dining room or outdoor patio.",Mon Ami Gabi,0,Is the patio sitting pet friendly?
"Yes, there is a kid's menu.  I think it had five or six options on it.",HEXX kitchen + bar,1,Is there a kids menu or something that an 8 year old would eat?
"Hi Ronni. I don't remember seeing a ""kids menu"" but they do have brunch/breakfast options that an 8 years old may enjoy like waffles, pancakes, eggs and sausage, etc.",HEXX kitchen + bar,0,Is there a kids menu or something that an 8 year old would eat?
I'm sorry but I'm not really sure bcoz we only go there for dinner most of the time...,HEXX kitchen + bar,0,Is there a kids menu or something that an 8 year old would eat?
No kids menu. My son had pizza for dinner.,HEXX kitchen + bar,0,Is there a kids menu or something that an 8 year old would eat?
"No kids menu but plenty of options for kids to eat- eggs, pancakes, burgers, etc.",HEXX kitchen + bar,0,Is there a kids menu or something that an 8 year old would eat?
"I didn't have dinner at this buffet. I had brunch. But nonetheless, I'm sure the dinner buffet will be just as good. The place has so many options. I would think that Friday night dinner buffet is more due to the choices of different cuisines. 

Just go and try it.. you will not be disappointed.

Trust me..",Bacchanal Buffet - Temporarily Closed,0,What is the difference between Friday dinner and Thursday dinner? Why Friday dinner costs more?
"Unfortunately, Friday counts as a Weekend meal at the Bacchanal.",Bacchanal Buffet - Temporarily Closed,0,What is the difference between Friday dinner and Thursday dinner? Why Friday dinner costs more?
weekends always cost more,Bacchanal Buffet - Temporarily Closed,0,What is the difference between Friday dinner and Thursday dinner? Why Friday dinner costs more?
"Yes, during week day dinners and all day on the weekends, we serve a mix of snow and king crab legs. We also serve Jonah Crab claws and clusters, and Dungeness Crab from time to time. We also regularly serve a few brunch dishes that include lump (blue) crab, including a crab eggs benedict, and avocado toast with lump crab.",Bacchanal Buffet - Temporarily Closed,28,Do they still offer KING crab legs?
When I went in October of this year that had a sign for both king crab and snow crab. But they only had snow crab!! Didn't see any king!,Bacchanal Buffet - Temporarily Closed,7,Do they still offer KING crab legs?
Not king crab when I was there in november. They had snow crab,Bacchanal Buffet - Temporarily Closed,6,Do they still offer KING crab legs?
Was there for dinner on dec 3rd. You have to request for king crab legs at an additional cost from your waiter/host.,Bacchanal Buffet - Temporarily Closed,4,Do they still offer KING crab legs?
Every time i went i always saw snow crabs only but you can take those crab legs in the back and get em heated up!,Bacchanal Buffet - Temporarily Closed,1,Do they still offer KING crab legs?
"I was just at the LINQ beginning of March. I stayed in a non smoking room on the 17th floor, district 2. 

The hallways smelled awful of smoke but the room did not, thankfully.",The LINQ Hotel & Casino - Temporarily Closed,1,Is The Linq smokey? Concerned with smokey rooms since it was once an older hotel/casino.
Everything has been updated and there are smoking floors.  Just be sure to request a nonsmoking room.,The LINQ Hotel & Casino - Temporarily Closed,0,Is The Linq smokey? Concerned with smokey rooms since it was once an older hotel/casino.
"The casino area smelled of smoke and if you can find a room that no one had been smoking on the floor, it's fine.  We had to move rooms twice during our stay because someone was smoking where they shouldn't have been smoking and made the entire floor smell like smoke, including our room.  We on non smoking floors/non smoking rooms.  They comped our resort fees for the inconvenience of having to move all of those times.",The LINQ Hotel & Casino - Temporarily Closed,0,Is The Linq smokey? Concerned with smokey rooms since it was once an older hotel/casino.
There isn't a time limit but I personally don't think it's very toddler friendly.,Bacchanal Buffet - Temporarily Closed,2,Is there a time limit in regards to how long you can stay and is it toddler friendly?
"Time limit! Be reasonable, No I don't recommend anyone bringing a toddler to a buffet, especially a high end one like this, too many things are not in your control unless you have the toddler in a cage.",Bacchanal Buffet - Temporarily Closed,1,Is there a time limit in regards to how long you can stay and is it toddler friendly?
They do not have a specific vegan menu but they will certainly be able to customize something to accommodate you.,Hash House A Go Go,0,Are there vegan or non meat/non dairy breakfast items?
They will customize whatever you want!,Hash House A Go Go,0,Are there vegan or non meat/non dairy breakfast items?
"They don't serve alcohol, and prices are the same all day",Gaucho Parrilla Argentina,1,What time is happy hour and what is happy hour special?
Its BYOB so happy hour can be anytime you want it to be!,Gaucho Parrilla Argentina,0,What time is happy hour and what is happy hour special?
It's BYOB. But the food is always available which will definitely make you happy. Unless there's a wait,Gaucho Parrilla Argentina,0,What time is happy hour and what is happy hour special?
There isn't a Happy Hour that I know of. This place is a BYOB. The menu does include some appetizers but the dinners are great!,Gaucho Parrilla Argentina,0,What time is happy hour and what is happy hour special?
I only saw $10 crap tables.,"South Point Hotel, Casino & Spa",1,Do they have $5 craps tables?
Yes,"South Point Hotel, Casino & Spa",1,Do they have $5 craps tables?
Yes.....they did when we were there in November.,"South Point Hotel, Casino & Spa",1,Do they have $5 craps tables?
Yes however based on attendance and players request amounts can change as in any house! South Point is very accommodating to it's guest.,"South Point Hotel, Casino & Spa",0,Do they have $5 craps tables?
Yes but it depends on demand. I’ve seen $10 and not $5 then vise Vera’s.,"South Point Hotel, Casino & Spa",0,Do they have $5 craps tables?
"Yes, it's upstairs above the center food court.",Charlotte Douglas International Airport,2,Is the USO located near the gates after you go through Securety?
There is an awesome USO on the second floor near the main lobby and the security entrances.,Charlotte Douglas International Airport,2,Is the USO located near the gates after you go through Securety?
Depends on what gate. It's just down from the large food court area,Charlotte Douglas International Airport,1,Is the USO located near the gates after you go through Securety?
It's upstairs by security gate B,Charlotte Douglas International Airport,1,Is the USO located near the gates after you go through Securety?
"Between checkpoint B and checkpoint C, it is in the center of the atrium area, upstairs. You can enter any security checkpoint at the airport to access, but no, it's not very close to the airline gates but at least it's on the secure side.",Charlotte Douglas International Airport,1,Is the USO located near the gates after you go through Securety?
"You can go on to our main website
Soholv.com
We have the menu up there too.
 Thank you for asking !!",Soho Japanese Restaurant,1,Where is your menu?  Is your website broken?
http://sohojapaneserestaurant.com/index/ there is a menu dropdown in the top bar.,Soho Japanese Restaurant,0,Where is your menu?  Is your website broken?
"Can't say that I've ever seen RV's there. I'd call the hotel directly and ask for the concierge. They could give you a straight answer. 702-797-7777
There is an alternative though:
https://www.recreation.gov/camping/red-rock-canyon-campground/r/campgroundDetails.do?contractCode=NRSO&parkId=74978",Red Rock Casino Resort And Spa - Temporarily Closed,1,Is there overnight RV parking?
"I agree with John, Best to call...",Red Rock Casino Resort And Spa - Temporarily Closed,0,Is there overnight RV parking?
(702) 797-7777  call them and find out,Red Rock Casino Resort And Spa - Temporarily Closed,0,Is there overnight RV parking?
Probably is but I parked in the garage which has a clearance.  LAS anticipates all travelers so I would be surprised if they don't over RV parking.,Red Rock Casino Resort And Spa - Temporarily Closed,0,Is there overnight RV parking?
Wagyu Kobe beef ribeye filet mignon and oysters snow crab and king crab are the differences,Bacchanal Buffet - Temporarily Closed,0,"What's the difference between Sunday Brunch vs Sunday Dinner other than the price?  King crabs are available for the whole day on the weekend, so what extra items do they have for dinner compare to brunch?  Anybody know?  Thank you."
Absolutely. My wife and I do it all the time for the ambiance and the view. Dress nicely and they let you up just for drinks and desert. You can even sit behind the bar facing the strip for the view and fountains.,Eiffel Tower,9,Is coming here just desert and wine around 7pm acceptable?
Yes  but I would still make a reservation as it's always busy!!,Eiffel Tower,3,Is coming here just desert and wine around 7pm acceptable?
"You can go up at anytime, I definitely agree that the more fancy you're dressed the better the service!! It's a great view!",Eiffel Tower,3,Is coming here just desert and wine around 7pm acceptable?
"Yes, that would be nice.  The atmosphere is romantic, but it is a noisy place.",Eiffel Tower,2,Is coming here just desert and wine around 7pm acceptable?
"It should be. They have a small bar area where you can sit and enjoy the beautiful view of the strip. (Their ""rose petal"" drink (not sure of the name of the drink) omg it's delicious!!",Eiffel Tower,3,Is coming here just desert and wine around 7pm acceptable?
"Hey Calvin, I heard it won't be done until later this year. Considering the situations that is hitting the United States with COVID-19. This is according to my family and friends who work at LINQ and Caesars Entertainment.",The LINQ Hotel & Casino - Temporarily Closed,1,Anyone know when the parking structure construction is set to be completed?
"I was just there, garages still under construction. Sorry don't know.",The LINQ Hotel & Casino - Temporarily Closed,0,Anyone know when the parking structure construction is set to be completed?
"Slated for end of 2020, with COVID I would say it's looking more like 1-2 quarter of 2021.",The LINQ Hotel & Casino - Temporarily Closed,0,Anyone know when the parking structure construction is set to be completed?
"Brunch is more like combination of breakfast and lunch time... I preferred having a late lunch... 30min or 1hr before dinner, you can pay lunch price for dinner.",Wicked Spoon,1,My friends and I are thinking of coming to Sunday Brunch and I was wondering what the difference was in menu? (Sunday Brunch vs Sunday Dinner)
"Dinner will have many more fancier dinner dishes - big meat station with prime rib, crab legs, probably more fish and such. On the other hand, brunch has a lot of breakfast-type items on the menu - eggs, bacon, pancakes, sausages, etc. But brunch will still have tons of meats and a huge variety of dishes. 

Interestingly, as far as I recall, the desert station looks the same either way. That's one of the highlights of the Wicked Spoon - a lot of really good deserts... one of the reasons I actually prefer the brunch. I also feel that the brunch has more variety - many breakfast dishes make a difference. However, if you want a mountain of crab legs - dinner it is!",Wicked Spoon,1,My friends and I are thinking of coming to Sunday Brunch and I was wondering what the difference was in menu? (Sunday Brunch vs Sunday Dinner)
"Theres lots of vegetarian variety and a very nice salad bar.  Also pasta dishes and pizza can be made into vegetarian option.  If you are ok with eggs and fish: seafood, your options open up dramatically.  If it's just a salad, then my take is that the Buffet at Bellagio is too pricey for a fancy salad.  

However i'm not confident that there's no cross meat contamination so it may not be ""pure vegetarian"".",The Buffet at Bellagio - Temporarily Closed,2,Is this buffet good for vegetarians?
Nope!,The Buffet at Bellagio - Temporarily Closed,2,Is this buffet good for vegetarians?
"There were a few options like humus and tabouleh.  Of course the salad bar would work. There were many sides like legumes, potatoes, etc., but I can't say with certainty they were completely free of meat.",The Buffet at Bellagio - Temporarily Closed,2,Is this buffet good for vegetarians?
You would be paying a hefty price for just eating salad and water. There are many places to eat throughout Las Vegas that cater to vegetarians and vegans.,The Buffet at Bellagio - Temporarily Closed,1,Is this buffet good for vegetarians?
"Yes they have many vegetarian choices.  Vegetables, fruits and lots of carbs.  Maybe not so much for vegans.",The Buffet at Bellagio - Temporarily Closed,0,Is this buffet good for vegetarians?
Yes.  :),Soho Japanese Restaurant,1,Are there still lunch specials if the happy hour is now 12p-7p?
"Just went recently,  and yes they had lunch specials.",Soho Japanese Restaurant,0,Are there still lunch specials if the happy hour is now 12p-7p?
"Hi Annalise, thanks for your interest! Self-parking at the Paris is $7 for up to 4 hours. Here is the link to the Caesars parking policies: https://www.caesars.com/parking

We look forward to seeing you soon!",Mon Ami Gabi,6,Where is the best place to park? Is there free parking nearby?
Closest free parking is the Mile Mall. Entrance is on Harmon ave,Mon Ami Gabi,2,Where is the best place to park? Is there free parking nearby?
Paris hotel parking lot,Mon Ami Gabi,1,Where is the best place to park? Is there free parking nearby?
Park at the Paris Hotel!,Mon Ami Gabi,1,Where is the best place to park? Is there free parking nearby?
Park in the Paris garage.  It's $7 for 4 hours and unfortunately locals are no longer free.,Mon Ami Gabi,1,Where is the best place to park? Is there free parking nearby?
They have Prime rib 24/7... really good buffet! Enjoy,Bacchanal Buffet - Temporarily Closed,1,Do they serve prime rib during brunch on weekends?
"Yes, we were there on Sunday September 9th and they had the amazing prime rib at 9:00 am.",Bacchanal Buffet - Temporarily Closed,0,Do they serve prime rib during brunch on weekends?
"yes, when we were there. You will not be disappointed.",Bacchanal Buffet - Temporarily Closed,0,Do they serve prime rib during brunch on weekends?
"Yes, it's a perpetual feast. ALL foods at ALL times.",Bacchanal Buffet - Temporarily Closed,0,Do they serve prime rib during brunch on weekends?
Absolutely!!  This place is more of a (highly expensive) tourist attraction versus a spectacular restaurant.  Be prepared to be underwhelmed for the price.,Gordon Ramsay Steak - Temporarily Closed,9,Is it a good idea to make a reservation here?
"Absolutely.  You can phone us at (702) 946-4663

Thank you",Gordon Ramsay Steak - Temporarily Closed,2,Is it a good idea to make a reservation here?
Yes. but the bar area is first come first serve.,Gordon Ramsay Steak - Temporarily Closed,1,Is it a good idea to make a reservation here?
Yes,Gordon Ramsay Steak - Temporarily Closed,1,Is it a good idea to make a reservation here?
The answer is Yes. I actually watched them turn away people who didn't have a reservation because they were booked solid.,Gordon Ramsay Steak - Temporarily Closed,1,Is it a good idea to make a reservation here?
It depends on the show. Some are stricter than others.,"South Point Hotel, Casino & Spa",3,I want to see a show here in December and my bf if 3 months from being 21 and the show is 21+. Do they card everyone? What are the odds of us being able to get in. He looks like he's 35 years old lol
"last show I've been to, they card everyone. Even old people","South Point Hotel, Casino & Spa",2,I want to see a show here in December and my bf if 3 months from being 21 and the show is 21+. Do they card everyone? What are the odds of us being able to get in. He looks like he's 35 years old lol
Expect to be carded.,"South Point Hotel, Casino & Spa",2,I want to see a show here in December and my bf if 3 months from being 21 and the show is 21+. Do they card everyone? What are the odds of us being able to get in. He looks like he's 35 years old lol
All the casinos and shows are super strict about the age. They will absolutely card everyone :/,"South Point Hotel, Casino & Spa",2,I want to see a show here in December and my bf if 3 months from being 21 and the show is 21+. Do they card everyone? What are the odds of us being able to get in. He looks like he's 35 years old lol
"You can enter the hotel/casino without any type of scrutiny because of the restaurants, movie theaters, bowling alleys, etc. just stay away from the slots, tables (gambling) and drinking of adult beverage.","South Point Hotel, Casino & Spa",2,I want to see a show here in December and my bf if 3 months from being 21 and the show is 21+. Do they card everyone? What are the odds of us being able to get in. He looks like he's 35 years old lol
No reservation.,The Buffet At Wynn,0,"I'm going with a large group, do we just let the front desk know when we arrive or can we reserve an table?"
"Hello Jenny,
We only accept reservations at The Buffet for large parties of 20 guests or more and only Monday through Friday. For parties smaller than 20 guests,The Buffet does not accept reservations and entry is based on a first come, first serve basis. We do offer a line pass starting at an additional $10 per person and that will move you into the VIP entry. For additional questions you may call The Buffet directly at 702-770-3340. Thank you and we look forward to welcoming you.",The Buffet At Wynn,0,"I'm going with a large group, do we just let the front desk know when we arrive or can we reserve an table?"
It's actually brunch and it's $44.99 Mon-Fri and $59.99 on Sat and Sun. Hope that helps!,Bacchanal Buffet - Temporarily Closed,0,What is the price for the lunch buffet?
Go on Groupon it will cost 80$ for two ppl or 120$ for a whole party of 4-6 people,Bacchanal Buffet - Temporarily Closed,0,What is the price for the lunch buffet?
The pool is open in October and the Strip is about 7 miles from the South Point.,"South Point Hotel, Casino & Spa",2,Is pool open in October? Also how far from strip?
"Yes, open year round.  South Point is at the opposite end of the strip.  Uber was $15 compared to a $29 taxi.  They will keep your luggage if you have a late flight or want to spend an extra day in town before leaving if driving.","South Point Hotel, Casino & Spa",1,Is pool open in October? Also how far from strip?
I can't answer about the pool. I can write the hotel is not near the strip.,"South Point Hotel, Casino & Spa",0,Is pool open in October? Also how far from strip?
"Yes the pool was open in October of 2018. It was great.
The SLS is near Circus Circus and is located on the old Sahara property in relation to the main area of the strip.","South Point Hotel, Casino & Spa",0,Is pool open in October? Also how far from strip?
"October yes, it's on the strip","South Point Hotel, Casino & Spa",0,Is pool open in October? Also how far from strip?
U need the app. Because the email is just a copy of purchase not the code they need. It's way easier on the app,High Roller - Temporarily Closed,1,I purchased 2 tickets through the Groupon website but I don't have the app. Can the tickets still be scanned on my phone through the website?
not sure my friend,High Roller - Temporarily Closed,0,I purchased 2 tickets through the Groupon website but I don't have the app. Can the tickets still be scanned on my phone through the website?
"Brunch: $39.99, Monday - Friday; $49.99, Saturday - Sunday.
Dinner: $54.99, Monday - Thursday; $59.99, Friday - Sunday.

Don't forget to add the unlimited mimosas for $15",Bacchanal Buffet - Temporarily Closed,2,How much is a weekday dinner?
$54.99 from 3pm M-Th except holidays.,Bacchanal Buffet - Temporarily Closed,0,How much is a weekday dinner?
$54.99 Mon.-Thurs. 3 PM - 10 PM,Bacchanal Buffet - Temporarily Closed,0,How much is a weekday dinner?
"Depends on what you like and what your $$ range is.  I really enjoyed Gordan Ramsay Steak House in Paris Hotel (sticky toffee pudding is still the best dessert I've ever eaten) BUT it is pricey. I'd skip his BURGR joint though. Holstein's Burgers & Shakes have great shakes and is more moderately priced. Best bang for your buck is Earl's Sandwiches hands down. Buffet wise, I liked Wynn and Aria :)",The Buffet at Bellagio - Temporarily Closed,2,What is a great restaurant to try in Las Vegas?
Not The Buffet at Bellagio. It felt like Hometown Buffet with cloth napkins.,The Buffet at Bellagio - Temporarily Closed,0,What is a great restaurant to try in Las Vegas?
They will be at this new address  12-11-2017,Lotus of Siam,1,I just saw their new sign on the old Roy's building 620 E Flamingo road Las Vegas NV 89119?
Yes of course the biggest menu in the best options are dinner,Bacchanal Buffet - Temporarily Closed,0,Will there be fewer food options during early morning? (like 8AM)
"They only charged me for resort fee, no incidental fee",The STRAT Hotel,4,Does anyone know stratosphere's incidental hold amount is and is it per night or one flat hold amount?
They charged me the full resort fee when checking in. No other incidentals were held on my card.,The STRAT Hotel,2,Does anyone know stratosphere's incidental hold amount is and is it per night or one flat hold amount?
No I didn't have a problem.,The STRAT Hotel,2,Does anyone know stratosphere's incidental hold amount is and is it per night or one flat hold amount?
30%,The STRAT Hotel,1,Does anyone know stratosphere's incidental hold amount is and is it per night or one flat hold amount?
$100 per night,The STRAT Hotel,1,Does anyone know stratosphere's incidental hold amount is and is it per night or one flat hold amount?
"That I don't know, but it was really good, the sauce was amazing!",Nora's Italian Cuisine,0,Is the pasta hand made?
No it is not but don't let that stop you from trying any of their selections of pasta dishes.,Nora's Italian Cuisine,0,Is the pasta hand made?
"They have several house made pastas(gnocchi, pappardelle, tortellini, etc).",Nora's Italian Cuisine,0,Is the pasta hand made?
Yes,Nora's Italian Cuisine,0,Is the pasta hand made?
"I asked the server and she said no, they serve too much of it to make the pasta themselves",Nora's Italian Cuisine,0,Is the pasta hand made?
"Far as I can tell, the prices are the same for everyone, with breakfast being the lowest and dinner being the highest.",Bacchanal Buffet - Temporarily Closed,1,What are the prices for locals? Do locals get discounts?
Go on Groupon best deals for this buffet...I think it's 35$ per person or 75$ for 2 ppl and kids I believe eat free under 10 don't quote me on it though,Bacchanal Buffet - Temporarily Closed,1,What are the prices for locals? Do locals get discounts?
might be $70 per person,Bacchanal Buffet - Temporarily Closed,1,How much is the dinner price on Thanksgiving?
no,Studio B Buffet,0,Do they have crab leg on weekdays lunch time?
No it's not,Gangnam Asian BBQ Dining,1,Is this ayce?
No it's not.,Gangnam Asian BBQ Dining,0,Is this ayce?
Definitely not,Gangnam Asian BBQ Dining,0,Is this ayce?
Thankfully not. Otherwise you'd never get a table.,Gangnam Asian BBQ Dining,0,Is this ayce?
Nope.,Gangnam Asian BBQ Dining,0,Is this ayce?
Yes,Gordon Ramsay Steak - Temporarily Closed,1,Hello again. Is the beef in the signature beef Wellington also from Creekstone?
I do not believe there is a discount. It is such a fabulous buffet that they don't seem to offer any discounts and I couldn't find any coupons. Such a bummer! (wife of a Veteran),Bacchanal Buffet - Temporarily Closed,1,"Is their military discount? If there is, do I just show my military ID at the actual restaurant?"
Yes there is and their are senior discounts too,Bacchanal Buffet - Temporarily Closed,0,"Is their military discount? If there is, do I just show my military ID at the actual restaurant?"
honestly i would much rather go for dinner. i'm a big seafood lover and i noticed that they had more during dinner hours.,Bacchanal Buffet - Temporarily Closed,0,Do you recommend going for lunch or dinner?
I doubt it.. this is a basic pizza place,Secret Pizza,2,Is there a gluten free crust?
"Misty P.,

Happy to help. We do not offer gluten-free pizza. If you have any other questions, please feel free to give us a call at 702.698.7860.",Secret Pizza,2,Is there a gluten free crust?
"Hi Carol!

Yes, Meat & Potatoes is having the Feast of Seven Fishes on Christmas Eve! Please call 412-307-7374 to make a reservation!",Meat & Potatoes,1,Is Meat and Potatoes having a feast of the seven fishes on Dec 24?
Kids are cheaper.,Bacchanal Buffet - Temporarily Closed,0,"Is the price the same for kids? I have a 8, 6 and 2 year old."
The price for kids 5 to 10 years old is half the price of an adult. Kids under 5 is free.,Bacchanal Buffet - Temporarily Closed,0,"Is the price the same for kids? I have a 8, 6 and 2 year old."
Yes I think it's possible bec I don't think they close and re open,The Buffet At Wynn,0,Is it possible to get in at 230 for lunch and stay for crab legs at 330p?
