answer,business_name,helpful,question
Yes there is a line.  I got there at the last minute & there was still a line & they run out of items quickly.  So yes get there early,Little Miss BBQ,2,Is there a line? I want to bring some bbq back to CA but was wondering what time I should get there to be early.
"Yes, there is usually always a line at their original location, and they do tend to run out. If you go to their new location which opens later in the afternoon. They don""t run out their, and lines don't tend to be as long. This is the other location;
Sunnyslope:
8901 N 7th St
Phoenix, AZ 85020
You do have one other option; you can pre order online, but they only do a limited amount of orders daily.
Hope this helps.",Little Miss BBQ,2,Is there a line? I want to bring some bbq back to CA but was wondering what time I should get there to be early.
Yes - there is almost always a line - it is definitely worth the wait,Little Miss BBQ,1,Is there a line? I want to bring some bbq back to CA but was wondering what time I should get there to be early.
Go early--there is a line before they open. They do sell out.,Little Miss BBQ,1,Is there a line? I want to bring some bbq back to CA but was wondering what time I should get there to be early.
I haven't been there in any weather to enjoy the pool but it looks like it would be nice! It is in the center of the casino and hotel and looks like there is a big fish tank inside as well.,Tropicana Las Vegas - a DoubleTree by Hilton Hotel & Resort,0,How was the pool scene?
"Be sure to call ahead. They close it for ""the season.""  Apparently, dropping into the 60s in the winter months is cause for closing the pool and hot tub. I was quite disappointed in November. I didn't even need a jacket walking around in the evenings, but it was too cold for the pool to be open.",Tropicana Las Vegas - a DoubleTree by Hilton Hotel & Resort,0,How was the pool scene?
I didn't care for it. Loud music next to chairs. Was hard to relax with all the people. Not a zen pool by any means.,Tropicana Las Vegas - a DoubleTree by Hilton Hotel & Resort,0,How was the pool scene?
There is enough variety to suit every palate.,Julian Serrano Tapas - Temporarily Closed,0,Just looking for recommendations on what to order . I'm the Sea food type but a few people in our party aren't very big fans . I've been here 3 times and loved everything .  Can anyone help me?
"Yes, oysters, shrimp, mussels, crab legs, steamed fish, poke, and sushi..",The Buffet At Wynn,2,What kind of seafood do they have for weekday dinner? Do they have oysters crab and shrimp?
We had some AMAZING seafood there during a weekday!,The Buffet At Wynn,1,What kind of seafood do they have for weekday dinner? Do they have oysters crab and shrimp?
Yes,The Buffet At Wynn,0,What kind of seafood do they have for weekday dinner? Do they have oysters crab and shrimp?
They got poor quality crab & shrimp I suggest go to the Bacchanal at Caesar's.,The Buffet At Wynn,0,What kind of seafood do they have for weekday dinner? Do they have oysters crab and shrimp?
"Not sure, I just went for lunch sorry!",The Buffet At Wynn,0,What kind of seafood do they have for weekday dinner? Do they have oysters crab and shrimp?
They don't take reservations since it's a buffet. You can have a large group and you'll have to wait in line together if you want to sit all together but you most likely will have to wait longer. The prices range from about $40 and up depending on time of day you go.,Bacchanal Buffet - Temporarily Closed,1,There are 13 in my group. Is there reservations for 13 and if yes how much per person? and also if we wait in line can we all sit together?
Portions are huge. If I would have to guess about 4/5,The Peppermill Restaurant & Fireside Lounge,0,How many eggs are in the omelette?
I'm sorry not really sure but would guess 3-4.,The Peppermill Restaurant & Fireside Lounge,0,How many eggs are in the omelette?
"Hi Jake....I sent you a private message, as well.  We use 10 eggs in our Peppermill Las Vegas omelets....be ready to share  :)

See you soon!

Dave Fuller
Director of Service Excellence",The Peppermill Restaurant & Fireside Lounge,0,How many eggs are in the omelette?
"Got to be at least 6, maybe more!  The omelets are EXCELLENT and HUGE!  You will love them.  We sure do.  Enjoy our favorite 'must go to' in Vegas:  The Peppermill!",The Peppermill Restaurant & Fireside Lounge,0,How many eggs are in the omelette?
10-12,The Peppermill Restaurant & Fireside Lounge,0,How many eggs are in the omelette?
"Hit up my host, her number is 702.708.0630. She always hooks it up with free entry and drinks!",Hakkasan Nightclub-Temporarily Closed,2,How much is the cover charge on saturdays?
Try and get in contact with a promoter so that you can get in for free before a certain time or you can get discounted price. Find them on instagram,Hakkasan Nightclub-Temporarily Closed,2,How much is the cover charge on saturdays?
No cover if you are a gurl ... I even got free 🍸,Hakkasan Nightclub-Temporarily Closed,1,How much is the cover charge on saturdays?
There is a separate entrance for El Dorado Cantina to the left of the main club entrance.,El Dorado Cantina - Las Vegas Strip,7,Do we have to enter sapphire to get into the restaurant or is there a separate door for it?
Don't let the outter appearance deter you from going into the restaurant. They have their own entrance. Trust me we were pretty taken back when we went for the 1st Time as well. Lol,El Dorado Cantina - Las Vegas Strip,5,Do we have to enter sapphire to get into the restaurant or is there a separate door for it?
"Completely separate, well marked, entrance.",El Dorado Cantina - Las Vegas Strip,5,Do we have to enter sapphire to get into the restaurant or is there a separate door for it?
"It is separate doors! When you are facing the entrance use the left door for dinner, and the right door for dessert!",El Dorado Cantina - Las Vegas Strip,5,Do we have to enter sapphire to get into the restaurant or is there a separate door for it?
Unfortunately they are located next to this place. You don't have to go near the strip club. It's the door on the left. It is not in any way connected to that establishment. When I was there there was a guard directing people. The restaurant has excellent service and food. I highly recommended you visit El Dorado.,El Dorado Cantina - Las Vegas Strip,4,Do we have to enter sapphire to get into the restaurant or is there a separate door for it?
Unfortunately no.,Bacchanal Buffet - Temporarily Closed,0,Is the meat halal or kosher?
Yes,Bacchanal Buffet - Temporarily Closed,0,Is there gyoza/potsticker?
Yes and I am sure they will be happy if you eat as much of those as possible.,Bacchanal Buffet - Temporarily Closed,0,Is there gyoza/potsticker?
"I recall dumplings, but not potstickers",Bacchanal Buffet - Temporarily Closed,0,Is there gyoza/potsticker?
I didn't see those but there were dumplings,Bacchanal Buffet - Temporarily Closed,0,Is there gyoza/potsticker?
"They sell souvenirs there , but u can go to bonanza gift shop too .
The zip line , cost $25 but after 6:00pm they charge u more
The zoomline costs $45 and it is $49 after 6pm",Fremont Street Experience,3,"Can I find ""Vegas t shirts there, how much is the zip lining?"
"Yes, tons of shirts! 

Zip lining has two price points - might want to call for exact prices.",Fremont Street Experience,2,"Can I find ""Vegas t shirts there, how much is the zip lining?"
"Yes indeed, you'll find many shops with several ""Vegas"" souvenirs along the entire street. 

The zip line prices vary, and there's a longer one that you lay face down, and a shorter one where you sit upright. 
Current prices are $20 for the shorter one, and $40 for the longer one. 
I'd check online, however, to confirm prices at the time you want to go.",Fremont Street Experience,1,"Can I find ""Vegas t shirts there, how much is the zip lining?"
Couple prices on Zip and T-Shirts everywhere... Pro Tip... Always go to the local Walgreens they have the local shirts and they have them very very cheap...,Fremont Street Experience,1,"Can I find ""Vegas t shirts there, how much is the zip lining?"
yes you can get anything there,Fremont Street Experience,0,"Can I find ""Vegas t shirts there, how much is the zip lining?"
"The Pilgrams did not land in Korea ...Korea Sees this as a big chance to make $$$$$ because nothing else is open, except Denny's and its full of flea bag fake veteran beggers looking for the $1.99 breakfast special.",Gen Korean BBQ House,1,"Do you guys open on thanksgiving day?
11/23 thursday..
If open, business hours same?"
"I don't go lunch 
I go to dinner only 
Dinner is 24.99",Studio B Buffet,0,How much would it be for Monday lunch? And what type of special food do they have for lunch!?
"There are many meat options. Steak, various cured hams. Also numerous vegetarian dishes including a wonderful mushroom risotto.",Julian Serrano Tapas - Temporarily Closed,2,I cannot have seafood. What's good here given the restriction?
Try the chicken croquettes.  So yummy!,Julian Serrano Tapas - Temporarily Closed,1,I cannot have seafood. What's good here given the restriction?
"I second the chicken croquettes. We loved the two charcuterie boards and then cheese platters. They both come with sliced baguettes that have seasoned diced tomatoes on them that were to die for! I hate tomatoes, but I devoured these.",Julian Serrano Tapas - Temporarily Closed,1,I cannot have seafood. What's good here given the restriction?
"I'd recommend the Muscat Sangria, Pan Manchego, Chicken Croquettes, and Mixta Paella.",Julian Serrano Tapas - Temporarily Closed,1,I cannot have seafood. What's good here given the restriction?
They have tons of non seafood options. The steak sandwich was awesome.,Julian Serrano Tapas - Temporarily Closed,1,I cannot have seafood. What's good here given the restriction?
Yes from what I remember!,The Old Fashioned,1,Is their Wisconsin Burger buttery? Thanks
So buttery you can not even hold it. Every time I pick up the burger it just slips through my fingers and falls back to the plate. I tried holding it tighter and it shot across the room and almost knocked out the bartender. They should put a warning on the menu....or they could just add more salt. That works for my driveway.,The Old Fashioned,3,Is their Wisconsin Burger buttery? Thanks
So much butter! Oh yes!,The Old Fashioned,1,Is their Wisconsin Burger buttery? Thanks
"No they won't ask you to leave, but if you go for lunch, maybe an hour before dinner, you'll get dinner food for the lunch price! Good luck!",Studio B Buffet,1,"If you come for Sunday brunch around 10:30, will they ask you to leave when the seafood lunch starts?"
Yes they have self parking or valet. Valet is more expensive but easier to unload and go.,Bally's Las Vegas Hotel & Casino - Temporarily Closed,1,Do they charge for parking?
"Yes, 15$ per vehicle per night. If we paid in lobby, we can use hotel room card to open the gate.",Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Do they charge for parking?
"Yes, they charge.",Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Do they charge for parking?
Yes. Unless your Diamond status/above.,Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Do they charge for parking?
"Hi Rebecca,

We make beef ribs Friday and Saturday.

See you soon!

Scott",Little Miss BBQ,2,What days do you make beef ribs?
Friday and Saturday,Little Miss BBQ,0,What days do you make beef ribs?
Just contemporary background musix,High Roller - Temporarily Closed,1,Is there music playing on the ride?
Yes there is music. Not sure why other people are saying no.,High Roller - Temporarily Closed,2,Is there music playing on the ride?
"No-yes sometimes their is music playing, but they have a video that lets you see how high you are at. They do give you a little bit of history of Vegas so when you high up keep your eyes out for which hotel their talking about 😁",High Roller - Temporarily Closed,1,Is there music playing on the ride?
No not actual music it's like a basic channel that shows on the screens with random facts and like just some elevator style music,High Roller - Temporarily Closed,1,Is there music playing on the ride?
No music however it's played audio about the ride. And there's TVs show how it builds and operate. It's really slow ride about 30 minutes. Enjoy the view of the Las Vegas Strip and hotels.,High Roller - Temporarily Closed,1,Is there music playing on the ride?
Timing is everything with the Bacchanal.  Late morning (10am-ish) or mid-afternoon (2-4pm) the lines are shorter.   There's a lot of food to choose from so we often make it our lunch/dinner meal.,Bacchanal Buffet - Temporarily Closed,2,Christmas dinner price? Are the lines usually long during the holiday season?
"You can double check but the prices are $59.99 for lunch and $79.99 for dinner. Yes, lines are usually longer during the holiday season.",Bacchanal Buffet - Temporarily Closed,1,Christmas dinner price? Are the lines usually long during the holiday season?
"I paid almost $100 per person during Thanksgiving weekend, twice, as the price was elevated for the entire weekend.  You can contact them and find out what the price will be for Christmas. It's likely to be that entire weekend or week. Yes, the lines get extremely long.",Bacchanal Buffet - Temporarily Closed,0,Christmas dinner price? Are the lines usually long during the holiday season?
I believe the prices always stay the same. Slightly higher for dinner. The lines are always long here during prime time dinner time. 5:30-8pm,Bacchanal Buffet - Temporarily Closed,0,Christmas dinner price? Are the lines usually long during the holiday season?
I don't remember the price but very high and yes the line is insane,Bacchanal Buffet - Temporarily Closed,0,Christmas dinner price? Are the lines usually long during the holiday season?
"The line is not bad at all, it moves pretty fast.

To give you an idea:
Each ride last 30 mins and There are aporox 30 pods- Which means people can get on every minute. 
It can hold 40 ppl but they mostly only put that many people if its rented out. They put approximately 10-20 ppl in at a time. 

So that means an average of 15 ppl move up every 60 secs (on an average day)  So even if there are 100 people in front of you, you still only wait about 7 mins.",High Roller - Temporarily Closed,3,Do you get a specific departure time? Or how long is the line at night?
"Depends on the night, but the line moves quickly. I've never had to wait more than a few minutes. The wheel never stops spinning, so they are constantly loading the pods. No specific departure time, it is constantly filling.",High Roller - Temporarily Closed,1,Do you get a specific departure time? Or how long is the line at night?
Does the student discount includes me and a friend?,High Roller - Temporarily Closed,0,Do you get a specific departure time? Or how long is the line at night?
"We went at night and picked up our tickets earlier, because we had discounted ones for staying at The LINQ hotel.  With our tickets, they were valid for 30 days from the date of the ticket for anytime.  We just went after our dinner and walked right in.  They did a bag check and a photo and there was no line.  We had 2 other people in the cabin with us.",High Roller - Temporarily Closed,0,Do you get a specific departure time? Or how long is the line at night?
There is and isn't. I am sure if you ask them for a privet table up stairs they will accommodate. Remember to make reservations for the Birthday. This way they will special accommodations.,Gordon Ramsay Steak - Temporarily Closed,0,Hi is there a private dining area for an anniversary celebration with 5-7 people?
Well in the main area they have some booths in front of the kitchen line and tables in the salon are for 2 and four people and a bar by the entrance but I didn't see any space for a big table maybe in the second floor they have something for private activity and for that reason I think u have to make reservations,Gordon Ramsay Steak - Temporarily Closed,0,Hi is there a private dining area for an anniversary celebration with 5-7 people?
I'm sorry I'm not sure. I did nit see a private room.,Gordon Ramsay Steak - Temporarily Closed,0,Hi is there a private dining area for an anniversary celebration with 5-7 people?
Only Sunday menu is considered as weekend menu.,Bacchanal Buffet - Temporarily Closed,0,Sunday and Monday dinner menu that same as weekend dinner menu?
Dinner is same not include the special event,Bacchanal Buffet - Temporarily Closed,0,Sunday and Monday dinner menu that same as weekend dinner menu?
Friday through Sunday is the weekend menu you're going to pay for it Monday through Thursday is the cheaper menu same items,Bacchanal Buffet - Temporarily Closed,0,Sunday and Monday dinner menu that same as weekend dinner menu?
About $40 resort fee per night plus about $20per night for parking plus taxes,The LINQ Hotel & Casino - Temporarily Closed,1,About how much is the extra fees added up after paying for the hotel? Is the 40 dollars per night added to your total when you book?
$40 resort and $12 parking per day,The LINQ Hotel & Casino - Temporarily Closed,0,About how much is the extra fees added up after paying for the hotel? Is the 40 dollars per night added to your total when you book?
"Hello Irvin, 
Current holiday brunch pricing for The Buffet on Saturday, December 22 and Sunday, December 23 is $45.99. Please be advised that brunch will be served from 7:30 am to 1:00 pm and prices are subject to change. Thank you for your inquiry.",The Buffet At Wynn,1,"Price for Sunday, December 22? Specifically brunch. Thanks in advance!!"
Absolutely.  Hexx offers gluten free options. Be sure to ask for the Chef if there are any other dietary restrictions. They are always very accommodating.,HEXX kitchen + bar,1,Do you offer gluten-free options on your dinner menu?
There are salads and protein selections listed on the menu. I'd advise calling the restaurant directly to inquire about other gluten-free options. Best wishes.,HEXX kitchen + bar,0,Do you offer gluten-free options on your dinner menu?
"Yes. However, be aware that it may take a little more time for Security to review your ID card.",Hakkasan Nightclub-Temporarily Closed,3,For foreigners Is it okay for bring my ID in my country?
Passport ID is better!,Hakkasan Nightclub-Temporarily Closed,2,For foreigners Is it okay for bring my ID in my country?
yes. any legal form of identification. when are you going? let's go!,Hakkasan Nightclub-Temporarily Closed,1,For foreigners Is it okay for bring my ID in my country?
"Use your passport and make a copy to keep in case you lose it, you'll need it to fly back home. Always have it with you when you're gambling or going to clubs. Here's the link to faq http://hakkasanlv.com/faq/ Have a great time in Vegas!",Hakkasan Nightclub-Temporarily Closed,1,For foreigners Is it okay for bring my ID in my country?
Most countries foreign ID is accepted.  I’d suggest passport if possible to ensure smooth entry,Hakkasan Nightclub-Temporarily Closed,0,For foreigners Is it okay for bring my ID in my country?
They serve it every day. For lunch it's a half portion via the pre fixe menu and a full portion for dinner.,Gordon Ramsay Steak - Temporarily Closed,0,Does this restaurant serve the beef Wellington everyday or only on certain days of the week?
"It's on the regular menu
Same with Hell's Kitchen",Gordon Ramsay Steak - Temporarily Closed,0,Does this restaurant serve the beef Wellington everyday or only on certain days of the week?
Yes they serve it on the regular menu. Always call ahead because sometimes they have limited selection based on availability.,Gordon Ramsay Steak - Temporarily Closed,0,Does this restaurant serve the beef Wellington everyday or only on certain days of the week?
The beef Wellington is served daily.,Gordon Ramsay Steak - Temporarily Closed,0,Does this restaurant serve the beef Wellington everyday or only on certain days of the week?
Daily.   Mmmmmm :D,Gordon Ramsay Steak - Temporarily Closed,0,Does this restaurant serve the beef Wellington everyday or only on certain days of the week?
"Shrimp and grits, Belgium waffles etc. go check it out it should be all delicious!",Bacchanal Buffet - Temporarily Closed,0,"What's on the new ""breakfast fare""menu?"
Don't even try that. This is the best show on the strip. All seats are good seats but to get great seats go VIP.   You must order early as this show constantly sells out.,Absinthe,3,"Can u get tix at box office before the show?
Do they ever discount them if show not as out?"
"Yes, the box office does sell day of show tickets, but it's based on availability.  To ensure you get the tickets you want, you can always book in advance online at Ticketmaster.com.  Hope to see you at Absinthe soon!",Absinthe,1,"Can u get tix at box office before the show?
Do they ever discount them if show not as out?"
I just went this past weekend and I bought two tickets for the Saturday 10pm showing and managed to get a discount at the box office. I stopped by the box office around 12-1pm on the same day as the showing. The seats we're in the back but I thought it was a good view and we got the aisle seat so my fiancé had more space. They really pack you in! Oh and while we were walking there were tons of Absinthe cards with coupon codes on the floor around the stairs near the tent area! We may have been lucky getting our tickets last minute but good luck and enjoy the show!,Absinthe,1,"Can u get tix at box office before the show?
Do they ever discount them if show not as out?"
Yes you can buy tickets at the box office but there's always a long line and it usually sells out fast! So better to buy online,Absinthe,0,"Can u get tix at box office before the show?
Do they ever discount them if show not as out?"
"You can purchase tickets from the box office, online or over the phone. I have never seen a discount as the show is typically sold out. However, you may be able to ask your Vegas hotel concierge or search online for an offer!",Absinthe,0,"Can u get tix at box office before the show?
Do they ever discount them if show not as out?"
"I guess no reservations undertaken specially ""the most busiest holiday season ""! The only way to cut cross the huge lines is buying the additional express pass which is I guess $45 apart from the buffet price !! The holiday buffet prices vary too",Bacchanal Buffet - Temporarily Closed,1,Is there a way to make reservations? I would like to come in December 24th in the morning and am assuming it will be packed.
"You are correct, that will be a busy day. 

We do not currently take reservations for parties of 13 or less. Parties of 14 or more are encouraged to book through our group sales department at 702 731 7778. We are working on a plan to take a limited number of reservations through YELP. We are still in the early planning stages so I can't guarantee that it will happen or when, but stay tuned. 

Your best bet is to arrive early. Very rarely is there a line before 10am, even on holidays.",Bacchanal Buffet - Temporarily Closed,1,Is there a way to make reservations? I would like to come in December 24th in the morning and am assuming it will be packed.
"Even if you check in ahead of time which is sort of like a reservation, the wait when you actually get in line is longgg. On a normal day it was over an hr.  Good luck",Bacchanal Buffet - Temporarily Closed,0,Is there a way to make reservations? I would like to come in December 24th in the morning and am assuming it will be packed.
"Todd E.,

Happy to help. Our pizza is not gluten-free. If you have any additional questions, please give us a call at 702.698.7860.",Secret Pizza,0,Do you have gluten free pizza?
"There is a lot of everything! Including giant salad bar, pastas, pizzas, vegetable dishes, Chinese food and my favorite, sweet potato tater tots, all without meat. Probably it's a little off-putting because there's a typical meat station and seafood station, but I think you will be able to fill up pretty well. Maybe try it for a weekday brunch first which is cheaper than a weekend or dinner? I hope you like it!!",Bacchanal Buffet - Temporarily Closed,7,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?
"As many others have answered, we have many options for vegetarians, but if you are still concerned we'd be happy to give you a tour of the buffet and point out the vegetarian items... or if you reach out to me directly, I can put you on the phone with a chef. bmongeon@caesars.com",Bacchanal Buffet - Temporarily Closed,10,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?
"Not a lot of options for vegetarians since a lot of their food including seafood, pasta, and other items have pork or other meats. It wouldn't be worth it for the price you pay.",Bacchanal Buffet - Temporarily Closed,6,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?
"Same price, you choose what you eat",Bacchanal Buffet - Temporarily Closed,2,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?
You can probably find plenty so long as you're not vegan but you won't get your money worth.,Bacchanal Buffet - Temporarily Closed,2,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?
nope I went in basketball shorts and a t-shirt and got seated no problem and enjoyed that good steak medium rare,Gordon Ramsay Steak - Temporarily Closed,1,Is this a casual restaurant. Don't feel like dressing up BUT craving a good steak?
We saw dress up people as well as shirts and shorts.,Gordon Ramsay Steak - Temporarily Closed,1,Is this a casual restaurant. Don't feel like dressing up BUT craving a good steak?
"Jeans & a button up shirt should it. But really it's the experience you want so why not make the most of it. Suit is not required, but be presentable. Hope you 💜 it, we did",Gordon Ramsay Steak - Temporarily Closed,1,Is this a casual restaurant. Don't feel like dressing up BUT craving a good steak?
"Yes, you can dress dressy or casual. I have seen both in this resturant.",Gordon Ramsay Steak - Temporarily Closed,1,Is this a casual restaurant. Don't feel like dressing up BUT craving a good steak?
Not really what I would consider casual. You can try jeans and nice shirt and that should work,Gordon Ramsay Steak - Temporarily Closed,0,Is this a casual restaurant. Don't feel like dressing up BUT craving a good steak?
Yes they do,The Peppermill Restaurant & Fireside Lounge,0,Do you serve alcoholic beverages 24/7?
Yes,The Peppermill Restaurant & Fireside Lounge,0,Do you serve alcoholic beverages 24/7?
"Yes, they do.",The Peppermill Restaurant & Fireside Lounge,0,Do you serve alcoholic beverages 24/7?
Do not know,El Dorado Cantina - Las Vegas Strip,0,Do they still offer the feast menu?
No they do not. I believe it was something they had a long time ago when they first opened,El Dorado Cantina - Las Vegas Strip,0,Do they still offer the feast menu?
Yes! Plus it's faster and easier to get to than at MGM Grand.,The Signature at MGM Grand,1,"If staying at the Signature, will we have access to the MGM grand pool?"
Yes each tower has a private pool and then you can also use the MGM resort pool that includes the river pool and the adult pool and the other pools.   The signature is actually closer to the pool complex as well.,The Signature at MGM Grand,1,"If staying at the Signature, will we have access to the MGM grand pool?"
Yes,The Signature at MGM Grand,0,"If staying at the Signature, will we have access to the MGM grand pool?"
Yeah,The Signature at MGM Grand,0,"If staying at the Signature, will we have access to the MGM grand pool?"
Yes! You're actually closer to them than mgm grand guests are.,The Signature at MGM Grand,0,"If staying at the Signature, will we have access to the MGM grand pool?"
"Diana P.,

Yes, we do have vegetarian options, however menu items are subject to change daily. For more information, please contact us directly at 702.698.7870. We look forward to hearing from you soon.

Vanessa",Wicked Spoon,0,Any vegetarian options?
"Yes, Lots!",Wicked Spoon,0,Any vegetarian options?
Yes. Salads. Omelette station for brunch. My favorite dessert was not only vegetarian but vegan.,Wicked Spoon,0,Any vegetarian options?
"Yes, there are plenty. My wife eats little-to-no meat and she liked it a lot. Menu changes frequently, but you will find more than enough.",Wicked Spoon,0,Any vegetarian options?
They definitely have vegan options also vegan deserts you need to check it out one of the best buffets in Vegas,Wicked Spoon,0,Any vegetarian options?
I've asked and they said absolutely not!,Bachi Burger,0,Do they use MSG in the burgers or sauces?
"Hello,
Breakfast/brunch is served Monday-Friday until 4pm and Saturday & Sunday until 2pm.",HEXX kitchen + bar,4,Do they serve breakfast all day?
"No longer, though they used to.  Brunch (no longer breakfast) is now available seven-days a week from 4am until 4pm on weekdays and 2pm on weekends.  The service then switches to dinner.",HEXX kitchen + bar,3,Do they serve breakfast all day?
yes breakfast all day,HEXX kitchen + bar,0,Do they serve breakfast all day?
"Yes and it's amazing.  Get the eggs Benedict, you won't regret it.",HEXX kitchen + bar,0,Do they serve breakfast all day?
Yes.,HEXX kitchen + bar,0,Do they serve breakfast all day?
You can bring in any metal! I've brought in my New Belgium growler many times. Make sure to get a growler fill punch card if they still have them!,Four Peaks Brewing,2,Do I have to have a Four Peaks growler or can I bring my own (metal) and get it filled?
"You can bring your own growler.  They can fill a variety of different types.  And fast most of the time based on how slammed they are.  Pro Tip:  If you just need a growler filled, go to the front bar cash register.",Four Peaks Brewing,0,Do I have to have a Four Peaks growler or can I bring my own (metal) and get it filled?
"Hi Lisa, Thank you for reaching out! A variety of our signature brunch dishes can be prepared gluten-free upon request. Some menu item favorites include the Fruit & Berry Coupe, Fresh Fruit Salad, Three Egg Breakfast,  Eggs Benedict, and all the Omelette dishes. Bon Appétit!",Mon Ami Gabi,1,"I don't notice breakfast being included on the gluten free menu online.  Are there gluten free options for breakfast?  If so, can you tell me a couple of the items?  Thank you!"
sorry,Mon Ami Gabi,0,"I don't notice breakfast being included on the gluten free menu online.  Are there gluten free options for breakfast?  If so, can you tell me a couple of the items?  Thank you!"
"There are GF options, a bit limited, but yes, they have it.",Mon Ami Gabi,0,"I don't notice breakfast being included on the gluten free menu online.  Are there gluten free options for breakfast?  If so, can you tell me a couple of the items?  Thank you!"
"Long wait, 47.62 per person for dinner. I'm here now 4/9/17.",The Buffet at Bellagio - Temporarily Closed,0,How much is the buffet on a Sunday evening? And will we wait long?
"I’d do Sunday but of course that’ll be busier than Monday and a longer wait but not as bad Friday or Saturday though, enjoy 🙂",Bacchanal Buffet - Temporarily Closed,0,Is it busy / have long wait lines during Sunday dinner 4-5 pm? Recommend Sunday or Monday dinner to avoid long lines?
Neither Bacchanal at Caesars nor the Buffet at the Aria labeled anything gluten free on the actual buffet line.,Bacchanal Buffet - Temporarily Closed,1,"Are there gluten free options? (asking for a friend, I am not sure how strict it needs to be)"
There are over 500 items to eat. Some are gluten-free. The bread I saw was not labeled as such so steer clear of it. They had sugar free desserts but nothing labeled as gluten-free unless you get plain basic fruit. I think you can get full here and still have options for a gluten-free diet.,Bacchanal Buffet - Temporarily Closed,1,"Are there gluten free options? (asking for a friend, I am not sure how strict it needs to be)"
Many,Bacchanal Buffet - Temporarily Closed,0,"Are there gluten free options? (asking for a friend, I am not sure how strict it needs to be)"
"It's a buffet with more than 100 dishes. If you are on gluten free diet, you should know what you can eat and not eat. There are many options but it's a buffet so make sure you study your diet well before go to ANY buffet. If you don't know what you can and can't eat, don't go to buffet. There are many delicious options where servers can explain each menu :-)",Bacchanal Buffet - Temporarily Closed,0,"Are there gluten free options? (asking for a friend, I am not sure how strict it needs to be)"
yes,Bacchanal Buffet - Temporarily Closed,0,"Are there gluten free options? (asking for a friend, I am not sure how strict it needs to be)"
"Who goes to Vegas to eat salad?!  Sorry, just kidding.  They have four or five to choose from and only you know your taste.  All the food was wonderful.  Just pick one and you'll be fine.",HEXX kitchen + bar,0,Best salad on the menu?
"Thank you for asking Amanda - we have a great selection of salads, it is hard to pick just one. Depending on your likes I am sure we have one you will be happy with.",HEXX kitchen + bar,0,Best salad on the menu?
"They are boiled in front of you
It's by the back of the buffet near the asian and Italian cuisine",Bacchanal Buffet - Temporarily Closed,1,Are the king crabs steamed and warm?
Quickly dipped in a hot bath of boiling water then on to a dish for you to happily feast. Note: it's towards the back area so you'll need to find the hidden treasure... Lol.,Bacchanal Buffet - Temporarily Closed,1,Are the king crabs steamed and warm?
Very warm and tasty. The Chef brought a big platter of king legs to our table since we had a party of 10.,Bacchanal Buffet - Temporarily Closed,0,Are the king crabs steamed and warm?
"They have both, hot steamed and chilled cold crab legs available.",Bacchanal Buffet - Temporarily Closed,0,Are the king crabs steamed and warm?
"Yes, you can choose crab legs on ice (in the front) or there is an area that has steamed crab legs (about half way to the back).",Bacchanal Buffet - Temporarily Closed,0,Are the king crabs steamed and warm?
"They do offer children pricing.  5-10 years old is considered a child.

WeekdayBrunch $19.99 Mon.-Fri. 7:30 AM - 3 PM

Weekend Brunch $24.99 Sat.-Sun. 8 AM - 3 PM

Weekday Dinner $24.99 Mon.-Thurs. 3 PM - 10 PM

Weekend Dinner $26.99 Fri.-Sun. 3 PM - 10 PM",Bacchanal Buffet - Temporarily Closed,0,Kids pricing at all?
Pork Chop.,STK Las Vegas,0,What's their best steak?
"There is a prime rib listed on the dinner menu, but no sandwich.  It would probably be best to call and ask if you how late you can order off of the lunch menu.  Good luck!",HEXX kitchen + bar,0,Is the prime rib French dip sandwiched offered at night for dinner?
"The main floor restaurant is appropriate for a business dinner, avoid the upstairs club after dinner hours.",TAO Asian Bistro,1,Is this place appropriate for a business dinner?
Yes! Many business dinners were going on around our table.,TAO Asian Bistro,1,Is this place appropriate for a business dinner?
"Depending how serious is your ""business dinner""... The place is ""normal talking level"" noisy but people come in casual/professional in collar shirts etc. The dining area is a great conversion starter. I would say Yes.",TAO Asian Bistro,1,Is this place appropriate for a business dinner?
"I feel like it is however, depending on the business they may not feel Comfortable with the music they play it's very hip hop/top 40s.. it's not that Loud though but definitely noticeable.. it is a very hip yet nice place",TAO Asian Bistro,0,Is this place appropriate for a business dinner?
Absolutely is! I've been there twice for business meetings.,TAO Asian Bistro,0,Is this place appropriate for a business dinner?
I actually went in with no reservation. I sat next to the bar which was close to the entrance off to the left once you enter. As far as I know they have the full menu. It's just a smaller table but still doable.,Gordon Ramsay Steak - Temporarily Closed,1,Are reservations required for the bar?  Is a the full menu available in the bar?
You defiantly don't need a reservation for the bar.  I sat there with no reservation and ordered from the full menu :),Gordon Ramsay Steak - Temporarily Closed,1,Are reservations required for the bar?  Is a the full menu available in the bar?
